Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
Indonesia	5539394	34976	148073	229	4817423	39384	573898	2911	19904	532	84371793	303158	278310087	Asia	50	1880	3	126.0	0.8	2062
Mexico	5502586	13459	318014	331	4764651	14314	419921	4798	41949	2424	15074996	114923	131174496	North America	24	412	9	103.0	3.0	3201
Japan	4886946	71254	23270	259	4114425	76751	749251	1482	38836	185	38717172	307681	125835531	Asia	26	5408	3	566.0	2.0	5954
Ukraine	4809624	0	105505	0	4058020	0	646099	177	111080	2437	19521252	450849	43298824	Europe	9	410	2	0.0	0.0	14922
South Africa	3673257	1266	99229	38	3541730	1948	32298	546	60669	1639	23071788	381062	60546030	Africa	16	610	3	21.0	0.6	533
Philippines	3661046	1035	56401	51	3551650	1962	52995	298	32690	504	28128384	251159	111994381	Asia	31	1986	4	9.0	0.5	473
Israel	3618445	4680	10126	8	3530985	28044	77334	646	387995	1086	41373364	4436346	9326000	Asia	3	921	0	502.0	0.9	8292
Czechia	3574328	5589	38592	12	3435396	15579	100340	221	332747	3593	52579250	4894796	10741868	Europe	3	278	0	520.0	1.0	9341
Belgium	3544034	0	30121	0	2909318	61207	604595	269	303607	2580	31623639	2709101	11673112	Europe	3	388	0	0.0	0.0	51794
Peru	3516264	3860	210538	131	0	0	0	1001	104242	6242	27340836	810536	33731811	South America	10	160	1	114.0	4.0	46990
Malaysia	3419636	24466	32674	40	3086270	22710	300692	353	103462	989	49439581	1495804	33052177	Asia	10	1012	1	740.0	1.0	9097
Vietnam	3321005	86990	40144	94	2411912	35866	868949	3190	33617	406	79078763	800489	98788045	Asia	30	2461	1	881.0	1.0	8796
Canada	3283732	3037	36537	15	3131360	2081	115835	736	85760	954	58032175	1515603	38289824	North America	12	1048	1	79.0	0.4	3025
Portugal	3258409	7107	21039	38	2784612	612	452758	102	321105	2073	37805639	3725614	10147493	Europe	3	482	0	700.0	4.0	44618
Australia	3191964	18452	5159	27	2981011	18087	205794	137	122818	199	63442410	2441080	25989483	Australia/Oceania	8	5038	0	710.0	1.0	7918
Chile	3042871	25292	42200	130	2036367	29310	964304	1041	156948	2177	32934386	1698719	19387777	South America	6	459	1	1305.0	7.0	49738
S. Korea	2994841	163558	7944	49	969524	0	2017373	663	58331	155	15804065	307818	51342223	Asia	17	6463	3	3186.0	1.0	39293
Thailand	2869616	24719	22894	42	2637879	16875	208843	687	40942	327	17270775	246409	70089899	Asia	24	3061	4	353.0	0.6	2980
Switzerland	2783154	10397	13218	5	2097844	41538	672092	142	317734	1509	18563383	2119259	8759376	Europe	3	663	0	1187.0	0.6	76728
Romania	2728727	4247	63357	57	2471902	18553	193468	946	143427	3330	21014188	1104542	19025254	Europe	7	300	1	223.0	3.0	10169
Austria	2659532	23274	14787	25	2370487	24865	274258	197	292531	1626	158790421	17465897	9091455	Europe	3	615	0	2560.0	3.0	30167
Denmark	2618025	15588	4584	46	2215299	36247	398142	45	449372	787	125281483	21503988	5825965	Europe	2	1271	0	2676.0	8.0	68339
Sweden	2441142	0	17107	0	2053042	53894	370993	73	239246	1677	18107257	1774613	10203496	Europe	4	596	1	0.0	0.0	36359
Greece	2405401	8214	25785	66	2190692	21361	188924	417	232658	2494	65433870	6328977	10338775	Europe	4	401	0	794.0	6.0	18273
Iraq	2301590	945	24975	15	2241001	2544	35614	144	55174	599	17960033	430540	41715102	Asia	18	1670	2	23.0	0.4	854
Bangladesh	1942680	864	29033	9	1806689	6264	106958	1275	11605	173	13376734	79907	167404719	Asia	86	5766	13	5.0	0.05	639
Serbia	1908272	2130	15199	44	1790931	12487	102142	110	219869	1751	8740109	1007028	8679112	Europe	5	571	1	245.0	5.0	11769
Hungary	1779174	0	43752	0	1566509	0	168913	148	184950	4548	10733913	1115821	9619745	Europe	5	220	1	0.0	0.0	17559
Jordan	1623474	6296	13814	16	1518754	21122	90906	786	156543	1332	16246059	1566525	10370763	Asia	6	751	1	607.0	2.0	8766
Georgia	1603007	4835	16138	41	1491321	13840	95548	0	403121	4058	15866586	3990097	3976491	Asia	2	246	0	1216.0	10.0	24028
Pakistan	1508504	847	30173	20	1441528	1236	36803	1113	6617	132	26393595	115768	227986680	Asia	151	7556	9	4.0	0.09	161
Slovakia	1442194	8264	18453	40	1222708	14158	201033	235	263944	3377	6371850	1166147	5464020	Europe	4	296	1	1512.0	7.0	36792
Kazakhstan	1302059	351	13592	13	1266669	1421	21798	528	67998	710	11575012	604491	19148361	Asia	15	1409	2	18.0	0.7	1138
Ireland	1292212	0	6475	0	1163170	10374	122567	48	256949	1288	11317728	2250465	5029061	Europe	4	777	0	0.0	0.0	24372
Norway	1231766	5900	1598	0	88952	0	1141216	21	224308	291	9852076	1794092	5491401	Europe	4	3436	1	1074.0	0.0	207819
Morocco	1160892	142	15978	8	1140157	464	4757	293	30846	425	11237010	298583	37634516	Africa	32	2355	3	4.0	0.2	126
Bulgaria	1088520	724	35482	24	834344	2458	218694	503	158633	5171	9165927	1335779	6861859	Europe	6	193	1	106.0	3.0	31871
Cuba	1069387	630	8494	0	1058160	524	2733	34	94509	751	12920253	1141852	11315172	North America	11	1332	1	56.0	0.0	242
Lebanon	1066840	1533	10079	10	682977	0	373784	186	157471	1488	4795578	707850	6774848	Asia	6	672	1	226.0	1.0	55172
Croatia	1054596	1028	15030	18	1025051	3105	14515	106	259538	3699	4512457	1110524	4063359	Europe	4	270	1	253.0	4.0	3572
Tunisia	997754	666	27773	30	947817	1311	22164	222	82985	2310	4341110	361059	12023273	Africa	12	433	3	55.0	2.0	1843
Nepal	976865	94	11935	1	956413	415	8517	100	32558	398	5416391	180524	30003688	Asia	31	2514	6	3.0	0.03	284
Belarus	917468	4135	6470	16	906043	4975	4955	0	97146	685	12427770	1315919	9444178	Europe	10	1460	1	438.0	2.0	525
Lithuania	900631	3436	8413	24	806472	1706	85746	93	338658	3163	7741924	2911138	2659415	Europe	3	316	0	1292.0	9.0	32242
Bolivia	893223	175	21426	7	787320	1208	84477	220	74831	1795	2669468	223639	11936484	South America	13	557	4	15.0	0.6	7077
Slovenia	891950	901	6292	15	841948	4292	43710	108	428944	3026	2569468	1235671	2079411	Europe	2	330	1	433.0	7.0	21020
UAE	879368	622	2301	0	832470	1665	44597	0	87168	228	137349003	13614896	10088142	Asia	11	4384	0	62.0	0.0	4421
Uruguay	840511	2170	6977	16	809798	3624	23736	122	240582	1997	5698831	1631194	3493657	South America	4	501	1	621.0	5.0	6794
Ecuador	827760	0	35223	0	0	0	0	759	45767	1947	2470170	136577	18086299	South America	22	513	7	0.0	0.0	19277
Costa Rica	802472	0	7999	0	659607	0	134866	129	155184	1547	3635922	703123	5171103	North America	6	646	1	0.0	0.0	26081
Azerbaijan	785301	1041	9400	22	764283	2693	11618	0	76314	913	6551104	636621	10290425	Asia	13	1095	2	101.0	2.0	1129
Guatemala	776262	0	16961	0	714146	0	45155	5	42042	919	3922624	212450	18463756	North America	24	1089	5	0.0	0.0	2446
Panama	755262	357	8079	6	740813	1089	6370	27	170598	1825	5513584	1245406	4427139	North America	6	548	1	81.0	1.0	1439
Saudi Arabia	744374	632	8996	2	722468	995	12910	609	20844	252	40641112	1138060	35710863	Asia	48	3970	1	18.0	0.06	362
Singapore	710880	14228	1007	8	650359	19041	59514	46	119950	170	23141120	3904690	5926493	Asia	8	5885	0	2401.0	1.0	10042
Latvia	649504	5427	5230	7	513598	7785	130676	76	350765	2824	6703408	3620178	1851679	Europe	3	354	0	2931.0	4.0	70572
Sri Lanka	645037	977	16190	24	608719	244	20128	0	29916	751	6282076	291351	21561862	Asia	33	1332	3	45.0	1.0	934
Paraguay	641321	769	18359	13	608474	1203	14488	151	88124	2523	2526622	347182	7277515	South America	11	396	3	106.0	2.0	1991
Finland	637729	0	2364	0	46000	0	589365	39	114803	426	9903704	1782855	5554968	Europe	9	2350	1	0.0	0.0	106097
Kuwait	619310	607	2537	1	606657	1788	10116	62	141554	580	7626573	1743191	4375065	Asia	7	1725	1	139.0	0.2	2312
Myanmar	586198	1959	19365	5	533395	1193	33438	0	10656	352	7100472	129068	55013516	Asia	94	2841	8	36.0	0.09	608
Palestine	575372	590	5216	4	553022	2645	17134	104	108612	985	3078533	581128	5297513	Asia	9	1016	2	111.0	0.8	3234
Dominican Republic	574071	0	4368	0	568031	0	1672	40	52056	396	3103088	281384	11027938	North America	19	2525	4	0.0	0.0	152
Venezuela	514795	480	5633	2	502418	1112	6744	230	18189	199	3359014	118682	28302567	South America	55	5024	8	17.0	0.07	238
Bahrain	512306	2916	1453	3	485005	3091	25848	14	284724	808	9385851	5216370	1799307	Asia	4	1238	0	1621.0	2.0	14366
Moldova	501312	500	11213	12	475918	1431	14181	77	124753	2790	3009636	748956	4018443	Europe	8	358	1	124.0	3.0	3529
Libya	493548	1394	6250	9	461102	3466	26196	128	70247	890	2419533	344374	7025895	Africa	14	1124	3	198.0	1.0	3728
Estonia	492149	4197	2225	12	366927	2794	122997	27	370591	1675	3096210	2331462	1328012	Europe	3	597	0	3160.0	9.0	92617
Egypt	482248	1521	24040	48	412161	1213	46047	122	4570	228	3693367	34999	105526991	Africa	219	4390	29	14.0	0.5	436
Ethiopia	468674	49	7460	2	416704	61	44510	86	3916	62	4501473	37615	119672008	Africa	255	16042	27	0.4	0.02	372
Mongolia	464045	320	2168	1	313256	0	148621	192	137878	644	4030048	1197413	3365629	Asia	7	1552	1	95.0	0.3	44158
Armenia	419693	270	8449	16	400840	1136	10404	0	141196	2842	2891784	972875	2972411	Asia	7	352	1	91.0	5.0	3500
Honduras	411212	0	10720	0	127663	0	272829	105	40453	1055	1263329	124280	10165223	North America	25	948	8	0.0	0.0	26839
Oman	381381	563	4242	4	367204	4404	9935	57	71670	797	25000000	4698051	5321356	Asia	14	1254	0	106.0	0.8	1867
Bosnia and Herzegovina	371067	102	15435	14	192218	0	163414	0	114279	4754	1694736	521933	3247038	Europe	9	210	2	31.0	4.0	50327
Qatar	356671	308	668	1	352553	807	3450	23	127028	238	3372268	1201034	2807805	Asia	8	4203	1	110.0	0.4	1229
Kenya	322930	24	5639	0	303248	40	14043	4	5795	101	3368063	60435	55730036	Africa	173	9883	17	0.4	0.0	252
Cyprus	320160	1387	854	2	124370	0	194936	60	262017	699	9477138	7756029	1221906	Asia	4	1431	0	1135.0	2.0	159534
Zambia	312707	96	3952	1	306846	274	1909	3	16257	205	3268486	169923	19235057	Africa	62	4867	6	5.0	0.05	99
North Macedonia	297081	378	9001	7	283908	497	4172	0	142606	4321	1889266	906892	2083232	Europe	7	231	1	181.0	3.0	2003
Réunion	292126	0	640	0	274185	0	17301	40	322475	706	1424291	1572261	905887	Africa	3	1415	1	0.0	0.0	19098
Albania	271527	102	3464	2	265275	208	2788	13	94523	1206	1742017	606426	2872595	Europe	11	829	2	36.0	0.7	971
Algeria	264855	77	6831	3	177437	71	80587	14	5865	151	230861	5112	45160878	Africa	171	6611	196	2.0	0.07	1784
Botswana	263950	0	2619	0	259434	0	1897	1	108614	1078	2026898	834060	2430159	Africa	9	928	1	0.0	0.0	781
Nigeria	254525	24	3142	0	249013	20	2370	11	1186	15	4317621	20121	214587291	Africa	843	68296	50	0.1	0.0	11
Uzbekistan	236299	125	1633	3	232597	548	2069	23	6895	48	1377915	40206	34271752	Asia	145	20987	25	4.0	0.09	60
Zimbabwe	235975	172	5394	1	226069	196	4512	12	15503	354	2078325	136544	15220902	Africa	65	2822	7	11.0	0.07	296
Montenegro	230120	109	2676	2	225847	210	1597	60	366318	4260	1168531	1860132	628198	Europe	3	235	1	174.0	3.0	2542
Mozambique	225038	2	2192	0	219321	1	3525	13	6881	67	1268201	38779	32702989	Africa	145	14919	26	0.06	0.0	108
Kyrgyzstan	200478	20	2956	2	195056	138	2466	131	29912	441	1907195	284560	6702266	Asia	33	2267	4	3.0	0.3	368
Luxembourg	181903	0	988	0	171378	0	9537	8	282974	1537	4064929	6323529	642826	Europe	4	651	0	0.0	0.0	14836
Afghanistan	173565	385	7596	8	155919	761	10050	1124	4298	188	889889	22039	40378143	Asia	233	5316	45	10.0	0.2	249
Hong Kong	171314	26026	659	82	13232	0	157423	16	22548	87	36260319	4772573	7597646	Asia	44	11529	0	3426.0	11.0	20720
Maldives	169632	484	297	1	154246	618	15089	25	304933	534	2183549	3925178	556293	Asia	3	1873	0	870.0	2.0	27124
Uganda	163250	34	3588	3	99990	11	59672	56	3392	75	2457240	51056	48128415	Africa	295	13414	20	0.7	0.06	1240
Ghana	159124	0	1442	0	157133	0	549	1	4950	45	2305405	71717	32145660	Africa	202	22292	14	0.0	0.0	17
Namibia	157210	17	4007	0	152694	14	509	2	60072	1531	953850	364479	2617022	Africa	17	653	3	6.0	0.0	194
El Salvador	147786	0	4068	3	123870	0	19848	153	22596	622	1693464	258925	6540376	North America	44	1608	4	0.0	0.5	3035
Laos	142609	135	621	0	7660	0	134328	0	19142	83	1000342	134270	7450238	Asia	52	11997	7	18.0	0.0	18030
Cambodia	129920	372	3032	0	123353	476	3535	0	7597	177	2859086	167180	17101809	Asia	132	5640	6	22.0	0.0	207
Rwanda	129489	4	1457	0	45522	0	82510	1	9604	108	4832169	358388	13483084	Africa	104	9254	3	0.3	0.0	6120
Iceland	128745	5372	61	0	75685	0	52999	2	373272	177	1742976	5053437	344909	Europe	3	5654	0	15575.0	0.0	153661
Jamaica	127961	45	2813	2	76703	281	48445	25	42903	943	848470	284477	2982561	North America	23	1060	4	15.0	0.7	16243
Trinidad and Tobago	127404	470	3622	5	102045	1969	21737	18	90551	2574	627706	446134	1406989	North America	11	388	2	334.0	4.0	15449
Guadeloupe	126642	0	837	0	2250	0	123555	19	316418	2091	938039	2343709	400237	North America	3	478	0	0.0	0.0	308705
Cameroon	119240	0	1923	0	117089	0	228	13	4314	70	1751774	63382	27638422	Africa	232	14373	16	0.0	0.0	8
Martinique	112901	0	876	0	104	0	111921	16	301244	2337	678821	1811237	374783	North America	3	428	1	0.0	0.0	298629
Angola	98701	0	1899	0	96622	0	180	0	2856	55	1424011	41209	34555986	Africa	350	18197	24	0.0	0.0	5
New Zealand	86138	15016	56	0	18114	167	67968	0	17220	11	6688455	1337129	5002100	Australia/Oceania	58	89323	1	3002.0	0.0	13588
DRC	85999	0	1335	0	50930	0	33734	0	914	14	846704	9002	94061790	Africa	1094	70458	111	0.0	0.0	359
Senegal	85676	10	1960	0	83622	12	94	2	4903	112	1013487	58002	17473411	Africa	204	8915	17	0.6	0.0	5
Malawi	85328	14	2615	2	75578	64	7135	67	4278	131	546116	27378	19947226	Africa	234	7628	37	0.7	0.1	358
Ivory Coast	81467	0	792	0	79816	0	859	0	2967	29	1414287	51507	27458300	Africa	337	34670	19	0.0	0.0	31
Suriname	78092	22	1316	1	49354	1	27422	3	131174	2211	228157	383244	595331	South America	8	452	3	37.0	2.0	46062
French Guiana	77652	0	391	0	11254	0	66007	6	249299	1255	591966	1900488	311481	South America	4	797	1	0.0	0.0	211913
Malta	71235	56	604	2	69505	65	1126	3	160624	1362	1211456	2731648	443489	Europe	6	734	0	126.0	5.0	2539
Eswatini	69130	5	1390	0	67643	25	97	11	58583	1178	477146	404346	1180043	Africa	17	849	2	4.0	0.0	82
French Polynesia	65583	0	638	0	0	0	0	7	231255	2250	0	0	283596	Australia/Oceania	4	445	0	0.0	0.0	110880
Fiji	63928	4	833	0	61890	0	1205	0	70468	918	496968	547807	907196	Australia/Oceania	14	1089	2	4.0	0.0	1328
Madagascar	63659	0	1366	0	58677	0	3616	61	2205	47	398434	13802	28867987	Africa	453	21133	72	0.0	0.0	125
Guyana	62891	0	1220	0	60929	0	742	10	79324	1539	538535	679253	792834	South America	13	650	1	0.0	0.0	936
Sudan	61376	0	3901	0	40329	0	17146	0	1348	86	562941	12361	45542220	Africa	742	11674	81	0.0	0.0	376
Brunei	59447	3962	121	4	31022	3495	28304	0	133766	272	712994	1604354	444412	Asia	7	3673	1	8915.0	9.0	63689
Mauritania	58632	3	979	0	57602	5	51	30	12085	202	743798	153306	4851716	Africa	83	4956	7	0.6	0.0	11
Belize	56597	0	650	0	54453	0	1494	6	138187	1587	499451	1219458	409568	North America	7	630	1	0.0	0.0	3648
Cabo Verde	55882	1	401	0	55409	2	72	23	98735	709	400982	708474	565980	Africa	10	1411	1	2.0	0.0	127
Barbados	55031	129	315	2	52253	0	2463	0	191108	1094	584756	2030706	287957	North America	5	914	0	448.0	7.0	8553
Syria	54480	100	3071	3	46933	205	4476	0	2993	169	146269	8035	18203608	Asia	334	5928	124	5.0	0.2	246
New Caledonia	53007	0	299	0	42318	0	10390	35	182758	1031	98964	341208	290040	Australia/Oceania	5	970	3	0.0	0.0	35823
Channel Islands	50384	0	143	0	47633	0	2608	0	285437	810	1207943	6843288	176515	Europe	4	1234	0	0.0	0.0	14775
Gabon	47534	14	303	0	46155	412	1076	1	20555	131	1569625	678734	2312576	Africa	49	7632	1	6.0	0.0	465
Papua New Guinea	41038	0	638	0	38856	0	1544	7	4447	69	249149	27001	9227358	Australia/Oceania	225	14463	37	0.0	0.0	167
Seychelles	39181	0	160	0	38481	0	540	0	394354	1610	0	0	99355	Africa	3	621	0	0.0	0.0	5435
Curaçao	38933	18	261	0	38352	46	320	3	235666	1580	492011	2978203	165204	North America	4	633	0	109.0	0.0	1937
Burundi	38063	0	38	0	773	0	37252	0	3051	3	345742	27712	12476142	Africa	328	328320	36	0.0	0.0	2986
Andorra	37999	0	151	0	37135	0	713	14	490500	1949	249838	3224965	77470	Europe	2	513	0	0.0	0.0	9204
Togo	36798	0	272	0	36410	0	116	0	4279	32	689248	80149	8599568	Africa	234	31616	12	0.0	0.0	13
Mayotte	36662	0	187	0	2964	0	33511	0	129229	659	176919	623615	283699	Africa	8	1517	2	0.0	0.0	118122
Guinea	36393	0	440	0	32939	0	3014	49	2652	32	587607	42823	13721693	Africa	377	31186	23	0.0	0.0	220
Faeroe Islands	34237	2193	28	4	7693	0	26516	5	696299	569	778000	15822656	49170	Europe	1	1756	0	44600.0	81.0	539272
Aruba	33676	0	211	0	33406	0	59	6	313218	1962	177885	1654498	107516	North America	3	510	1	0.0	0.0	549
Tanzania	33620	0	798	0	0	0	0	7	538	13	0	0	62546742	Africa	1860	78379	0	0.0	0.0	522
Bahamas	33129	21	771	0	26221	24	6137	9	82934	1930	220066	550905	399463	North America	12	518	2	53.0	0.0	15363
Lesotho	32612	0	696	0	23343	0	8573	0	15026	321	398053	183404	2170356	Africa	67	3118	5	0.0	0.0	3950
Mauritius	30858	0	786	0	27008	0	3064	0	24197	616	358675	281256	1275261	Africa	41	1622	4	0.0	0.0	2403
Mali	30378	7	722	0	29470	19	186	0	1432	34	620934	29269	21215000	Africa	698	29384	34	0.3	0.0	9
Haiti	30342	2	820	0	25210	2	4312	0	2608	70	132422	11384	11632543	North America	383	14186	88	0.2	0.0	371
Benin	26567	0	163	0	25506	0	898	5	2100	13	604310	47778	12648180	Africa	476	77596	21	0.0	0.0	71
Somalia	26313	0	1348	0	13182	0	11783	0	1583	81	400466	24086	16626216	Africa	632	12334	42	0.0	0.0	709
Congo	23967	0	378	0	20178	0	3411	0	4174	66	347815	60567	5742662	Africa	240	15192	17	0.0	0.0	594
Timor-Leste	22668	19	128	0	22008	66	532	9	16668	94	248770	182922	1359981	Asia	60	10625	5	14.0	0.0	391
Saint Lucia	22667	18	358	0	22092	112	217	4	122514	1935	135214	730823	185016	North America	8	517	1	97.0	0.0	1173
Isle of Man	22660	0	79	0	22227	0	354	0	264170	921	150753	1757479	85778	Europe	4	1086	1	0.0	0.0	4127
Burkina Faso	20751	0	375	0	20309	0	67	0	950	17	248995	11395	21850832	Africa	1053	58269	88	0.0	0.0	3
Taiwan	20433	60	853	0	18338	48	1242	0	855	36	11566532	484196	23888131	Asia	1169	28005	2	3.0	0.0	52
Cayman Islands	19373	0	17	0	8553	0	10803	2	289154	254	222773	3325020	66999	North America	3	3941	0	0.0	0.0	161241
Nicaragua	18004	0	220	0	4225	0	13559	0	2665	33	0	0	6754976	North America	375	30704	0	0.0	0.0	2007
Tajikistan	17388	0	124	0	17263	0	1	0	1758	13	0	0	9891902	Asia	569	79773	0	0.0	0.0	0
South Sudan	16955	0	137	0	13250	0	3568	1	1486	12	338083	29628	11410893	Africa	673	83291	34	0.0	0.0	313
Equatorial Guinea	15877	0	182	0	15653	0	42	5	10734	123	273437	184860	1479157	Africa	93	8127	5	0.0	0.0	28
Djibouti	15547	0	189	0	15352	0	6	0	15366	187	284842	281528	1011772	Africa	65	5353	4	0.0	0.0	6
Gibraltar	15313	0	101	0	14599	0	613	10	454743	2999	513118	15237810	33674	Europe	2	333	0	0.0	0.0	18204
San Marino	14207	0	112	0	13703	0	392	4	417252	3289	134668	3955123	34049	Europe	2	304	0	0.0	0.0	11513
CAR	14187	0	113	0	6859	0	7215	2	2855	23	81294	16361	4968679	Africa	350	43971	61	0.0	0.0	1452
Grenada	13679	18	216	2	13258	40	205	4	120641	1905	136411	1203067	113386	North America	8	525	1	159.0	18.0	1808
Bhutan	12194	374	6	0	7910	250	4278	0	15521	8	1975337	2514213	785668	Asia	64	130945	0	476.0	0.0	5445
Gambia	11924	0	365	0	11461	0	98	4	4715	144	135608	53623	2528901	Africa	212	6928	19	0.0	0.0	39
Liechtenstein	11908	156	78	0	11187	0	643	7	310841	2036	80413	2099063	38309	Europe	3	491	0	4072.0	0.0	16785
Yemen	11769	9	2134	1	8689	1	946	23	381	69	265253	8581	30912295	Asia	2627	14486	117	0.3	0.03	31
Greenland	11715	0	16	0	2761	0	8938	9	205768	281	164926	2896844	56933	North America	5	3558	0	0.0	0.0	156992
Bermuda	11490	0	123	0	11150	0	217	0	185631	1987	795082	12845243	61897	North America	5	503	0	0.0	0.0	3506
Dominica	11016	0	57	0	10563	0	396	0	152403	789	165338	2287402	72282	North America	7	1268	0	0.0	0.0	5479
Saint Martin	9877	0	63	0	1399	0	8415	7	248434	1585	78366	1971125	39757	North America	4	631	1	0.0	0.0	211661
Eritrea	9700	0	103	0	9593	0	4	0	2674	28	23693	6531	3627634	Africa	374	35220	153	0.0	0.0	1
Sint Maarten	9548	0	85	0	9420	0	43	10	218585	1946	62056	1420663	43681	North America	5	514	1	0.0	0.0	984
Monaco	9377	2	51	0	9140	20	186	4	236185	1285	54960	1384313	39702	Europe	4	778	1	50.0	0.0	4685
Niger	8751	5	307	1	8432	13	12	1	341	12	228471	8906	25654408	Africa	2932	83565	112	0.2	0.04	0
Comoros	8033	1	160	0	7855	2	18	0	8923	178	0	0	900236	Africa	112	5626	0	1.0	0.0	20
Guinea-Bissau	8001	16	167	1	6978	1	856	6	3913	82	123632	60458	2044914	Africa	256	12245	17	8.0	0.5	419
Sierra Leone	7665	0	125	0	0	0	0	0	930	15	259958	31528	8245280	Africa	1076	65962	32	0.0	0.0	331
Caribbean Netherlands	7564	0	31	0	7444	0	89	0	284083	1164	30126	1131450	26626	North America	4	859	1	0.0	0.0	3343
Antigua and Barbuda	7437	0	135	0	7253	0	49	1	74916	1360	18901	190398	99271	North America	13	735	5	0.0	0.0	494
Liberia	7360	0	290	0	5747	0	1323	2	1401	55	139824	26612	5254248	Africa	714	18118	38	0.0	0.0	252
Chad	7246	0	190	0	4874	0	2182	0	421	11	191341	11121	17204990	Africa	2374	90553	90	0.0	0.0	127
Solomon Islands	6937	124	96	3	1732	0	5109	4	9706	134	5117	7159	714735	Australia/Oceania	103	7445	140	173.0	4.0	7148
St. Vincent Grenadines	6739	0	106	0	6591	0	42	0	60427	950	98160	880177	111523	North America	17	1052	1	0.0	0.0	377
British Virgin Islands	6074	0	62	0	0	0	0	6	198731	2029	99936	3269729	30564	North America	5	493	0	0.0	0.0	3043
Sao Tome and Principe	5934	1	72	0	5852	1	10	0	26269	319	29036	128540	225891	Africa	38	3137	8	4.0	0.0	44
Turks and Caicos	5867	7	36	0	5787	0	44	4	148216	909	419792	10605093	39584	North America	7	1100	0	177.0	0.0	1112
Saint Kitts and Nevis	5530	0	42	0	5480	7	8	1	102746	780	65141	1210304	53822	North America	10	1281	1	0.0	0.0	149
