#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
14	Netherlands	6305389	32896	21545	+6	4201041	73642	2082803	171	366643	1253	21107399	1227343	17197630	Europe	3	798	1	1913	0.3	121110
15	Colombia	6060793	2078	138598	+97	5886065	2519	36130	342	117048	2677	33136594	639945	51780399	South America	9	374	2	40	2	698
16	Poland	5651591	13945	111276	+220	5031537	10865	508778	901	149600	2946	33537429	887750	37777994	Europe	7	339	1	369	6	13468
17	Indonesia	5504418	46643	147844	+258	4778039	41805	578535	2911	19778	531	84001181	301826	278310087	Asia	51	1882	3	168	0.9	2079
18	Mexico	5489127	15638	317683	+380	4750337	15529	421107	4798	41846	2422	15044617	114692	131174496	North America	24	413	9	119	3	3210
19	Japan	4815692	65196	23011	+256	4037674	91649	755007	1507	38270	183	38573837	306542	125835531	Asia	26	5468	3	518	2	6000
20	Ukraine	4809624		105505		4058020		646099	177	111080	2437	19521252	450849	43298824	Europe	9	410	2			14922
21	South Africa	3671991	2320	99191	+46	3539782	3279	33018	546	60648	1638	23053022	380752	60546030	Africa	16	610	3	38	0.8	545
22	Philippines	3660011	1214	56350	+127	3549688	2353	53973	298	32680	503	28128384	251159	111994381	Asia	31	1987	4	11	1	482
23	Israel	3613765	6254	10118	+4	3502941		100706	657	387494	1085	41373364	4436346	9326000	Asia	3	922	0	671	0.4	10798
24	Czechia	3568739	9117	38580	+32	3419817	19727	110342	228	332227	3592	52550851	4892152	10741868	Europe	3	278	0	849	3	10272
25	Belgium	3544034	6359	30121	+20	2848111	47468	665802	269	303607	2580	31623639	2709101	11673112	Europe	3	388	0	545	2	57037
26	Peru	3512404	3762	210407	+178	N/A	N/A	N/A	1024	104127	6238	27286215	808916	33731811	South America	10	160	1	112	5	46880
27	Malaysia	3395170	27299	32634	+43	3063560	22710	298976	348	102722	987	49246955	1489976	33052177	Asia	10	1013	1	826	1	9046
28	Canada	3280695	3601	36522	+48	3129279	2208	114894	736	85681	954	58032175	1515603	38289824	North America	12	1048	1	94	1	3001
29	Portugal	3251302	9851	21001	+28	2784000	19755	446301	101	320404	2070	37805639	3725614	10147493	Europe	3	483	0	971	3	43981
30	Vietnam	3234015	78341	40050	+88	2376046	20427	817919	2979	32737	405	78971531	799404	98788045	Asia	31	2467	1	793	0.9	8280
31	Australia	3173512	22126	5132	+35	2962924	21933	205456	150	122108	197	63371992	2438371	25989483	Australia/Oceania	8	5064	0	851	1	7905
32	Chile	3017579	29688	42070	+151	2007057	27015	968452	1106	155643	2170	32834573	1693571	19387777	South America	6	461	1	1531	8	49952
33	Thailand	2844897	25615	22852	+40	2621004	14641	201041	687	40589	326	17270775	246409	70089899	Asia	25	3067	4	365	0.6	2868
34	S. Korea	2831283	166206	7895	+112	969524		1853864	643	55145	154	15804065	307818	51342223	Asia	18	6503	3	3237	2	36108
35	Switzerland	2772757	14999	13213	+1	2056306		703238	142	316547	1508	18563383	2119259	8759376	Europe	3	663	0	1712	0.1	80284
36	Romania	2724480	7191	63300	+97	2453349	23074	207831	976	143203	3327	20987123	1103119	19025254	Europe	7	301	1	378	5	10924
37	Austria	2636258	25972	14762	+37	2345622	30804	275874	190	289971	1624	158481730	17431944	9091455	Europe	3	616	0	2857	4	30344
38	Denmark	2602437	16399	4538	+37	2179052	41781	418847	45	446696	779	125200335	21490060	5825965	Europe	2	1284	0	2815	6	71893
39	Sweden	2441142		17107		1999148		424887	73	239246	1677	18107257	1774613	10203496	Europe	4	596	1			41641
40	Greece	2397187	11883	25719	+51	2169331	31629	202137	425	231864	2488	65236790	6309915	10338775	Europe	4	402	0	1149	5	19551
41	Iraq	2300645	+878	24960	+12	2238457	2232	37228	142	55151	598	17948826	430272	41715102	Asia	18	1671	2	21	0.3	892
42	Bangladesh	1941816	+759	29024	+8	1800425	7343	112367	1275	11600	173	13355191	79778	167404719	Asia	86	5768	13	5	0.05	671
43	Serbia	1906142	2648	15155	+45	1778444	13721	112543	109	219624	1746	8730705	1005945	8679112	Europe	5	573	1	305	5	12967
44	Hungary	1779174		43752		1566509		168913	148	184950	4548	10733913	1115821	9619745	Europe	5	220	1			17559
45	Jordan	1617178	2480	13798	+13	1497632	13083	105748	810	155936	1330	16211019	1563146	10370763	Asia	6	752	1	239	1	10197
46	Georgia	1598172	6236	16097	+43	1477481	14909	104594		401905	4048	15840334	3983495	3976491	Asia	2	247	0	1568	11	26303
47	Pakistan	1507657	1207	30153	+14	1440292	25313	37212	1117	6613	132	26353468	115592	227986680	Asia	151	7561	9	5	0.06	163
48	Slovakia	1433930	12384	18413	+38	1208550	19835	206967	235	262431	3370	6356551	1163347	5464020	Europe	4	297	1	2266	7	37878
49	Kazakhstan	1301708	+455	13579	+7	1265248	1256	22881	528	67980	709	11575012	604491	19148361	Asia	15	1410	2	24	0.4	1195
50	Ireland	1292212		6475		1152796		132941	53	256949	1288	11317728	2250465	5029061	Europe	4	777	0			26435
51	Norway	1225866	8560	1598		88952		1135316	21	223234	291	9852076	1794092	5491401	Europe	4	3436	1	1559		206744
52	Morocco	1160750	+188	15970	+10	1139693	+375	5087	293	30843	424	11237010	298583	37634516	Africa	32	2357	3	5	0.3	135
53	Bulgaria	1087796	1468	35458	+25	831886	2083	220452	498	158528	5167	9159368	1334823	6861859	Europe	6	194	1	214	4	32127
54	Cuba	1068757	+609	8494		1057636	+627	2627	34	94453	751	12920253	1141852	11315172	North America	11	1332	1	54		232
55	Lebanon	1065307	2428	10069	+11	682977		372261	186	157244	1486	4795578	707850	6774848	Asia	6	673	1	358	2	54948
56	Croatia	1053568	1871	15012	+22	1021946	3479	16610	109	259285	3694	4508140	1109461	4063359	Europe	4	271	1	460	5	4088
57	Tunisia	997088	1375	27743	+41	946506	2054	22839	222	82930	2307	4336633	360687	12023273	Africa	12	433	3	114	3	1900
58	Nepal	976771	+101	11934	+2	955998	+540	8839	100	32555	398	5409905	180308	30003688	Asia	31	2514	6	3	0.07	295
59	Belarus	913333	5355	6454	+16	901068	5976	5811		96709	683	12408634	1313892	9444178	Europe	10	1463	1	567	2	615
60	Lithuania	897195	5291	8389	+13	804766	10414	84040	93	337366	3154	7733777	2908075	2659415	Europe	3	317	0	1990	5	31601
61	Bolivia	893048	+511	21419	+5	786112	1431	85517	220	74817	1794	2669468	223639	11936484	South America	13	557	4	43	0.4	7164
62	Slovenia	891049	1847	6277	+13	837656	7419	47116	106	428510	3019	2568679	1235292	2079411	Europe	2	331	1	888	6	22658
63	UAE	878746	+644	2301	+1	830805	1822	45640		87107	228	136896006	13569992	10088142	Asia	11	4384	0	64	0.10	4524
64	Uruguay	838341	2995	6961	+12	806174	5072	25206	124	239961	1992	5690941	1628935	3493657	South America	4	502	1	857	3	7215
65	Ecuador	827760		35223		N/A	N/A	N/A	759	45767	1947	2470170	136577	18086299	South America	22	513	7			19277
66	Costa Rica	802472		7999		659607		134866	129	155184	1547	3635922	703123	5171103	North America	6	646	1			26081
67	Azerbaijan	784260	1512	9378	+20	761590	3698	13292		76213	911	6543255	635859	10290425	Asia	13	1097	2	147	2	1292
68	Guatemala	776262	2687	16961	+22	714146	3654	45155	5	42042	919	3922624	212450	18463756	North America	24	1089	5	146	1	2446
69	Panama	754905	+543	8073	+10	739724	1174	7108	83	170518	1824	5508991	1244368	4427139	North America	6	548	1	123	2	1606
70	Saudi Arabia	743742	+537	8994	+1	721473	1085	13275	612	20827	252	40578171	1136298	35710863	Asia	48	3971	1	15	0.03	372
71	Singapore	696652	16857	999	+13	631318	19308	64335	46	117549	169	23141120	3904690	5926493	Asia	9	5932	0	2844	2	10855
72	Latvia	644077	10117	5223	+32	505813	22471	133041	90	347834	2821	6691755	3613885	1851679	Europe	3	355	0	5464	17	71849
73	Sri Lanka	644060	+988	16166	+24	608475	+249	19419		29870	750	6282076	291351	21561862	Asia	33	1334	3	46	1	901
74	Paraguay	640552	+739	18346	+13	607271	1753	14935	148	88018	2521	2524075	346832	7277515	South America	11	397	3	102	2	2052
75	Finland	637729		2364		46000		589365	39	114803	426	9903704	1782855	5554968	Europe	9	2350	1			106097
76	Kuwait	618703	+582	2536	+1	604869	1629	11298	62	141416	580	7604126	1738060	4375065	Asia	7	1725	1	133	0.2	2582
77	Myanmar	584239	2402	19360	+4	532202	1355	32677		10620	352	7079745	128691	55013516	Asia	94	2842	8	44	0.07	594
78	Palestine	574782	+167	5212	+8	550377	2261	19193	104	108500	984	3078533	581128	5297513	Asia	9	1016	2	32	2	3623
79	Dominican Republic	574071	+295	4368	+3	568031	+282	1672	40	52056	396	3103088	281384	11027938	North America	19	2525	4	27	0.3	152
80	Venezuela	514315	+888	5631	+3	501306	+776	7378	230	18172	199	3359014	118682	28302567	South America	55	5026	8	31	0.1	261
81	Bahrain	509390	2416	1450	+2	481914	3724	26026	15	283103	806	9373559	5209538	1799307	Asia	4	1241	0	1343	1	14464
82	Moldova	500812	+668	11201	+16	474487	+947	15124	147	124628	2787	3009636	748956	4018443	Europe	8	359	1	166	4	3764
83	Libya	492154		6241		457636		28277	126	70049	888	2414788	343698	7025895	Africa	14	1126	3			4025
84	Estonia	487952	3997	2213	+9	364133	7626	121606	27	367430	1666	3089240	2326214	1328012	Europe	3	600	0	3010	7	91570
85	Egypt	480727	1743	23992	+35	410948	1200	45787	122	4555	227	3693367	34999	105526991	Africa	220	4398	29	17	0.3	434
86	Ethiopia	468625	+19	7458	+4	416643	1720	44524	91	3916	62	4497273	37580	119672008	Africa	255	16046	27	0.2	0.03	372
87	Mongolia	463725	+390	2167		313256		148302	192	137783	644	4030048	1197413	3365629	Asia	7	1553	1	116		44064
88	Armenia	419423	+631	8433	+20	399704	1463	11286		141105	2837	2888510	971773	2972411	Asia	7	352	1	212	7	3797
89	Honduras	411212		10720		127663		272829	105	40453	1055	1263329	124280	10165223	North America	25	948	8			26839
90	Oman	380818	+507	4238		362800		13780	60	71564	796	25000000	4698051	5321356	Asia	14	1256	0	95		2590
91	Bosnia and Herzegovina	370965	+312	15421	+9	192218		163326		114247	4749	1694736	521933	3247038	Europe	9	211	2	96	3	50300
92	Qatar	356363	+297	667	+3	351746	+779	3950	23	126919	238	3370001	1200226	2807805	Asia	8	4210	1	106	1	1407
93	Kenya	322906	+37	5639	+1	303208	+10	14059	4	5794	101	3363604	60355	55730036	Africa	173	9883	17	0.7	0.02	252
94	Cyprus	318773	3773	852	+4	124370		193551	60	260882	697	9477138	7756029	1221906	Asia	4	1434	0	3088	3	158401
95	Zambia	312611	+237	3951	+4	306572	+325	2088	3	16252	205	3266825	169837	19235057	Africa	62	4868	6	12	0.2	109
96	North Macedonia	296703	+474	8994	+13	283411	+807	4298		142424	4317	1886706	905663	2083232	Europe	7	232	1	228	6	2063
97	Réunion	292126		640		274185		17301	40	322475	706	1424291	1572261	905887	Africa	3	1415	1			19098
98	Albania	271425	+284	3462	+4	265067	+780	2896	13	94488	1205	1736486	604501	2872595	Europe	11	830	2	99	1	1008
99	Algeria	264778	+72	6828	+5	177366	+89	80584	12	5863	151	230861	5112	45160878	Africa	171	6614	196	2	0.1	1784
100	Botswana	263950		2619		259434		1897	1	108614	1078	2026898	834060	2430159	Africa	9	928	1			781
101	Nigeria	254501	+40	3142		248993	+130	2366	11	1186	15	4317621	20121	214587291	Africa	843	68296	50	0.2		11
102	Uzbekistan	236174	+138	1630	+2	232049	+503	2495	23	6891	48	1377915	40206	34271752	Asia	145	21026	25	4	0.06	73
103	Zimbabwe	235803	+336	5393	+1	225873	+249	4537	12	15492	354	2076831	136446	15220902	Africa	65	2822	7	22	0.07	298
104	Montenegro	230011	+175	2674		225637	+333	1700	60	366144	4257	1167185	1857989	628198	Europe	3	235	1	279		2706
105	Mozambique	225036	+18	2192		219320		3524	13	6881	67	1266050	38714	32702989	Africa	145	14919	26	0.6		108
106	Kyrgyzstan	200458	+31	2954	+2	194918	+122	2586	131	29909	441	1907195	284560	6702266	Asia	33	2269	4	5	0.3	386
107	Luxembourg	181903		988		171378		9537	8	282974	1537	4064929	6323529	642826	Europe	4	651	0			14836
108	Afghanistan	173180	+96	7588	+9	155158	+662	10434	1124	4289	188	887545	21981	40378143	Asia	233	5321	45	2	0.2	258
109	Maldives	169148	+517	296	+2	153628	+660	15224	25	304063	532	2180535	3919760	556293	Asia	3	1879	0	929	4	27367
110	Uganda	163216	+52	3585	+5	99979	+22	59652	56	3391	74	2452572	50959	48128415	Africa	295	13425	20	1	0.1	1239
111	Ghana	159124		1442		157133		549	1	4950	45	2305405	71717	32145660	Africa	202	22292	14			17
112	Namibia	157193	+60	4007		152680	+28	506	2	60066	1531	953850	364479	2617022	Africa	17	653	3	23		193
113	El Salvador	147786		4065	+3	123870		19851	153	22596	622	1693464	258925	6540376	North America	44	1609	4		0.5	3035
114	Hong Kong	145288	17053	577	+80	13232		131479	16	19123	76	36260319	4772573	7597646	Asia	52	13167	0	2245	11	17305
115	Laos	142474	+237	621	+2	7660		134193		19123	83	1000342	134270	7450238	Asia	52	11997	7	32	0.3	18012
116	Cambodia	129548	+470	3032	+5	122877	+497	3639		7575	177	2856711	167041	17101809	Asia	132	5640	6	27	0.3	213
117	Rwanda	129485	+2	1457		45522		82506		9604	108	4813956	357037	13483084	Africa	104	9254	3	0.1		6119
118	Jamaica	127916	+60	2811	+1	76422	+289	48683	25	42888	942	845966	283637	2982561	North America	23	1061	4	20	0.3	16323
119	Trinidad and Tobago	126934	+432	3617	+9	100076		23241	18	90217	2571	616543	438200	1406989	North America	11	389	2	307	6	16518
120	Guadeloupe	126642		837		2250		123555	19	316418	2091	938039	2343709	400237	North America	3	478	0			308705
121	Iceland	123373		61		75685		47627	2	357697	177	1742976	5053437	344909	Europe	3	5654	0			138086
122	Cameroon	119240		1923		117089		228	13	4314	70	1751774	63382	27638422	Africa	232	14373	16			8
123	Martinique	112901		876		104		111921	16	301244	2337	678821	1811237	374783	North America	3	428	1			298629
124	Angola	98701		1899		96622		180		2856	55	1424011	41209	34555986	Africa	350	18197	24			5
125	DRC	85999		1335		50930		33734		914	14	846704	9002	94061790	Africa	1094	70458	111			359
126	Senegal	85666	+15	1960		83610	+15	96	2	4903	112	1013487	58002	17473411	Africa	204	8915	17	0.9		5
127	Malawi	85314	+19	2613	+1	75514	+112	7187	67	4277	131	545444	27344	19947226	Africa	234	7634	37	1.0	0.05	360
128	Ivory Coast	81467	+18	792		79816	+52	859		2967	29	1414287	51507	27458300	Africa	337	34670	19	0.7		31
129	Suriname	78070	+54	1315		49353	+1	27402	2	131137	2209	228010	382997	595331	South America	8	453	3	91		46028
130	French Guiana	77652		391		11254		66007	6	249299	1255	591966	1900488	311481	South America	4	797	1			211913
131	Malta	71179	+96	602	+1	69440	+95	1137	3	160498	1357	1211456	2731648	443489	Europe	6	737	0	216	2	2564
132	New Zealand	71122	13625	56		17947	+226	53119		14218	11	6660665	1331574	5002100	Australia/Oceania	70	89323	1	2724		10619
133	Eswatini	69125	+6	1390		67618	+42	117	11	58578	1178	476591	403876	1180043	Africa	17	849	2	5		99
134	French Polynesia	65583		638		N/A	N/A	N/A	7	231255	2250			283596	Australia/Oceania	4	445				110880
135	Fiji	63924	+97	833		61890		1201		70463	918	496558	547355	907196	Australia/Oceania	14	1089	2	107		1324
136	Madagascar	63659	+226	1366	+16	58677	+815	3616	61	2205	47	398434	13802	28867987	Africa	453	21133	72	8	0.6	125
137	Guyana	62891	+35	1220	+4	60929	+52	742	10	79324	1539	538535	679253	792834	South America	13	650	1	44	5	936
138	Sudan	61376		3901		40329		17146		1348	86	562941	12361	45542220	Africa	742	11674	81			376
139	Mauritania	58629	+3	979	+1	57597	+6	53	30	12084	202	742157	152968	4851716	Africa	83	4956	7	0.6	0.2	11
140	Belize	56597		650		54453		1494	6	138187	1587	499451	1219458	409568	North America	7	630	1			3648
141	Cabo Verde	55881	+1	401		55407		73	23	98733	709	400982	708474	565980	Africa	10	1411	1	2		129
142	Brunei	55485	3969	117	+2	27527	2679	27841		124850	263	712994	1604354	444412	Asia	8	3798	1	8931	5	62647
143	Barbados	54902	+171	313	+1	52253	+52	2336		190660	1087	583727	2027133	287957	North America	5	920	0	594	3	8112
144	Syria	54380	+105	3068	+3	46728	+210	4584		2987	169	146269	8035	18203608	Asia	335	5933	124	6	0.2	252
145	New Caledonia	53007		299		42318		10390	35	182758	1031	98964	341208	290040	Australia/Oceania	5	970	3			35823
146	Channel Islands	50384		143		47633		2608		285437	810	1207943	6843288	176515	Europe	4	1234	0			14775
147	Gabon	47520		303		45743		1474	1	20549	131	1566815	677519	2312576	Africa	49	7632	1			637
148	Papua New Guinea	41038		638		38856		1544	7	4447	69	249149	27001	9227358	Australia/Oceania	225	14463	37			167
149	Seychelles	39181		160		38481		540		394354	1610			99355	Africa	3	621				5435
150	Curaçao	38915	+19	261		38306	+51	348	3	235557	1580	491416	2974601	165204	North America	4	633	0	115		2106
151	Burundi	38063	+16	38		773		37252		3051	3	345742	27712	12476142	Africa	328	328320	36	1		2986
152	Andorra	37999		151		37135		713	14	490500	1949	249838	3224965	77470	Europe	2	513	0			9204
153	Togo	36798	+16	272		36410		116		4279	32	689248	80149	8599568	Africa	234	31616	12	2		13
154	Mayotte	36662		187		2964		33511		129229	659	176919	623615	283699	Africa	8	1517	2			118122
155	Guinea	36393		440		32939		3014	49	2652	32	587607	42823	13721693	Africa	377	31186	23			220
156	Aruba	33676	+6	211		33406	+13	59	6	313218	1962	177885	1654498	107516	North America	3	510	1	56		549
157	Tanzania	33620		798		N/A	N/A	N/A	7	538	13			62546742	Africa	1860	78379				522
158	Bahamas	33108		771		26197		6140	9	82881	1930	219265	548899	399463	North America	12	518	2			15371
159	Lesotho	32612		696		23343		8573		15026	321	398053	183404	2170356	Africa	67	3118	5			3950
160	Faeroe Islands	32044		24		7693		24327	5	651698	488	774000	15741306	49170	Europe	2	2049	0			494753
161	Mauritius	30858		786		27008		3064		24197	616	358675	281256	1275261	Africa	41	1622	4			2403
162	Mali	30371	+6	722		29451	+27	198		1432	34	619947	29222	21215000	Africa	699	29384	34	0.3		9
163	Haiti	30340	+4	820		25208	+2	4312		2608	70	132422	11384	11632543	North America	383	14186	88	0.3		371
164	Benin	26567		163		25506		898	5	2100	13	604310	47778	12648180	Africa	476	77596	21			71
165	Somalia	26313		1348		13182		11783		1583	81	400466	24086	16626216	Africa	632	12334	42			709
166	Congo	23967		378		20178		3411		4174	66	347815	60567	5742662	Africa	240	15192	17			594
167	Isle of Man	22660		79		22227		354		264170	921	150753	1757479	85778	Europe	4	1086	1			4127
168	Saint Lucia	22649		358		21980		311	3	122416	1935	134793	728548	185016	North America	8	517	1			1681
169	Timor-Leste	22649	+13	128	+1	21942	+127	579	9	16654	94	248770	182922	1359981	Asia	60	10625	5	10	0.7	426
170	Burkina Faso	20751		375		20309		67		950	17	248995	11395	21850832	Africa	1053	58269	88			3
171	Taiwan	20373	+69	853		18290	+41	1230		853	36	11535280	482888	23888131	Asia	1173	28005	2	3		51
172	Cayman Islands	19373		17		8553		10803	2	289154	254	222773	3325020	66999	North America	3	3941	0			161241
173	Nicaragua	18004		220		4225		13559		2665	33			6754976	North America	375	30704				2007
174	Tajikistan	17388		124		17263		1		1758	13			9891902	Asia	569	79773				0.1
175	South Sudan	16955		137		13250		3568	1	1486	12	338083	29628	11410893	Africa	673	83291	34			313
176	Equatorial Guinea	15877		182		15653		42	5	10734	123	273437	184860	1479157	Africa	93	8127	5			28
177	Djibouti	15547	+1	189		15352	+1	6		15366	187	284464	281154	1011772	Africa	65	5353	4	1.0		6
178	Gibraltar	15313		101		14599		613	10	454743	2999	513118	15237810	33674	Europe	2	333	0			18204
179	San Marino	14207		112		13703		392	4	417252	3289	134668	3955123	34049	Europe	2	304	0			11513
180	CAR	14187		113		6859		7215	2	2855	23	81294	16361	4968679	Africa	350	43971	61			1452
181	Grenada	13661		214		13218		229	4	120482	1887	136411	1203067	113386	North America	8	530	1			2020
182	Gambia	11924		365		11461		98	4	4715	144	135608	53623	2528901	Africa	212	6928	19			39
183	Bhutan	11820	+451	6		7660	+237	4154		15045	8	1962327	2497654	785668	Asia	66	130945	0	574		5287
184	Yemen	11760	+1	2133	+2	8688		939	23	380	69	265253	8581	30912295	Asia	2629	14492	117	0.03	0.06	30
185	Liechtenstein	11752	+81	78		11187		487	7	306769	2036	80413	2099063	38309	Europe	3	491	0	2114		12712
186	Greenland	11715		16		2761		8938	9	205768	281	164926	2896844	56933	North America	5	3558	0			156992
187	Bermuda	11490		123		11150		217		185631	1987	795082	12845243	61897	North America	5	503	0			3506
188	Dominica	11016		57		10563		396		152403	789	165338	2287402	72282	North America	7	1268	0			5479
189	Saint Martin	9877		63		1399		8415	7	248434	1585	78366	1971125	39757	North America	4	631	1			211661
190	Eritrea	9700	+2	103		9593	+6	4		2674	28	23693	6531	3627634	Africa	374	35220	153	0.6		1
191	Sint Maarten	9548	+2	85		9420	+5	43	10	218585	1946	62056	1420663	43681	North America	5	514	1	46		984
192	Monaco	9375	+16	51		9120	+22	204	4	236134	1285	54960	1384313	39702	Europe	4	778	1	403		5138
193	Niger	8746		306		8419		21	1	341	12	227005	8849	25654408	Africa	2933	83838	113			0.8
194	Comoros	8032	+6	160		7853	+7	19		8922	178			900236	Africa	112	5626		7		21
195	Guinea-Bissau	7985		166		6977		842	6	3905	81	123254	60273	2044914	Africa	256	12319	17			412
196	Sierra Leone	7665		125		N/A	N/A	N/A		930	15	259958	31528	8245280	Africa	1076	65962	32			331
197	Caribbean Netherlands	7564		31		7444		89		284083	1164	30126	1131450	26626	North America	4	859	1			3343
198	Antigua and Barbuda	7437		135		7253		49	1	74916	1360	18901	190398	99271	North America	13	735	5			494
199	Liberia	7360		290		5747		1323	2	1401	55	139824	26612	5254248	Africa	714	18118	38			252
200	Chad	7246		190		4874		2182		421	11	191341	11121	17204990	Africa	2374	90553	90			127
201	Solomon Islands	6813	+159	93	+1	1732	+74	4988	4	9532	130	5117	7159	714735	Australia/Oceania	105	7685	140	222	1	6979
202	St. Vincent Grenadines	6739	+1	106		6591	+17	42		60427	950	98160	880177	111523	North America	17	1052	1	9		377
203	British Virgin Islands	6074		62		N/A	N/A	N/A	6	198731	2029	99936	3269729	30564	North America	5	493	0			3043
204	Sao Tome and Principe	5933		72		5851	+1	10		26265	319	29036	128540	225891	Africa	38	3137	8			44
205	Turks and Caicos	5860		36		5787		37	4	148040	909	419792	10605093	39584	North America	7	1100	0			935
206	Saint Kitts and Nevis	5530	+4	42		5473	+1	15	1	102746	780	65141	1210304	53822	North America	10	1281	1	74		279
207	St. Barth	3758		6		N/A	N/A	N/A		378564	604	56491	5690642	9927	North America	3	1655	0			331419
208	Palau	3726		6		2942		778	10	204310	329	36384	1995065	18237	Australia/Oceania	5	3040	1			42661
209	Kiribati	2904	+12	11		1962	+136	931	4	23710	90			122481	Australia/Oceania	42	11135		98		7601
210	Anguilla	2528		9		2506		13	4	166043	591	51382	3374844	15225	North America	6	1692	0			854
211	Saint Pierre Miquelon	1070		1		1049		20	1	186184	174	17358	3020358	5747	North America	5	5747	0			3480
212	Diamond Princess	712		13		699		0													
213	Wallis and Futuna	454		7		438		9		41602	641	20508	1879227	10913	Australia/Oceania	24	1559	1			825
214	Tonga	355				177		178		3297				107677	Australia/Oceania	303					1653
215	Montserrat	163		2		161		0		32620	400	7796	1560136	4997	North America	31	2499	1			
216	Falkland Islands	109				N/A	N/A	N/A		29888		8632	2366877	3647	South America	33		0			6581
217	Macao	80				79		1		120		5310	7997	663981	Asia	8300		125			2
218	Samoa	33				3		30		165				200596	Australia/Oceania	6079					150
219	Vatican City	29				28		1		36070				804	Europe	28					1244
220	Vanuatu	18		1		6		11		56	3	23000	72097	319013	Australia/Oceania	17723	319013	14			34
221	Western Sahara	10		1		8		1		16	2			621622	Africa	62162	621622				2
222	Cook Islands	10	+1			3	+3	7		568		1309	74413	17591	Australia/Oceania	1759		13	57		398
223	MS Zaandam	9		2		7		0													
224	Marshall Islands	7				7		0		117				59851	Australia/Oceania	8550					
225	Saint Helena	2				2		0		327				6107	Africa	3054					
226	Micronesia	1				1		0		9				117018	Australia/Oceania	117018					
