#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
144	Togo	26357	+7	243		25937	+3	177		3080	28	588940	68821	8557575	Africa	325	35216	15	0.8		21
145	Tanzania	26309		734		N/A	N/A	N/A	7	423	12			62178025	Africa	2363	84711				408
146	Haiti	25744	+53	758	+4	22028	+143	2958		2219	65	132422	11413	11602545	North America	451	15307	88	5	0.3	255
147	Benin	24897	+34	161		24546		190	5	1979	13	604310	48040	12579408	Africa	505	78133	21	3		15
148	Seychelles	23806	+269	129	+2	23294	+382	383		239922	1300			99224	Africa	4	769		2711	20	3860
149	Somalia	23051		1331		12325		9395		1394	81	262138	15858	16530141	Africa	717	12419	63			568
150	Bahamas	22859	+13	705		21649	+5	505	4	57341	1768	171259	429595	398652	North America	17	565	2	33		1267
151	Lesotho	22448		664		13849		7935		10360	306	269476	124372	2166695	Africa	97	3263	8			3662
152	Mauritius	22393	+83	652		20691	+132	1050		17566	511	358675	281356	1274807	Africa	57	1955	4	65		824
153	Mayotte	21043		185		2964		17894		74548	655	176919	626763	282274	Africa	13	1526	2			63392
154	Burundi	20523		38		773		19712		1655	3	345742	27884	12399370	Africa	604	326299	36			1590
155	Channel Islands	20159	+259	107		17910	+223	2142		114429	607	1092362	6200613	176170	Europe	9	1646	0	1470		12159
156	Timor-Leste	19829		122		19702		5		14639	90	211166	155894	1354552	Asia	68	11103	6			4
157	Andorra	19272	+457	133		16879	+297	2260	4	248854	1717	204343	2638625	77443	Europe	4	582	0	5901		29183
158	Congo	19066		359		12421		6286		3337	63	188207	32942	5713258	Africa	300	15914	30			1100
159	Iceland	19052	+156	35		17614	+76	1403	5	55314	102	1277767	3709791	344431	Europe	18	9841	0	453		4073
160	Mali	18329	+76	622	+1	15415	+55	2292		869	29	502293	23818	21088586	Africa	1151	33904	42	4	0.05	109
161	Curaçao	17540	+23	180		17238	+10	122	3	106265	1091	347730	2106701	165059	North America	9	917	0	139		739
162	Nicaragua	17328		210		4225		12893		2572	31			6737969	North America	389	32086				1913
163	Tajikistan	17095		124		16966		5		1736	13			9845551	Asia	576	79400				0.5
164	Taiwan	16705	+17	848		15668	+10	189		700	36	8629592	361391	23878855	Asia	1429	28159	3	0.7		8
165	Aruba	16531	+26	176		16153	+17	202	11	153893	1638	177885	1655992	107419	North America	6	610	1	242		1880
166	Burkina Faso	16334		290		15604		440		752	13	234250	10782	21726652	Africa	1330	74919	93			20
167	Brunei	15283	+39	98		15088	+60	97		34459	221	645285	1454957	443508	Asia	29	4526	1	88		219
168	Equatorial Guinea	13599		175		13346		78	1	9256	119	242340	164952	1469157	Africa	108	8395	6			53
169	Djibouti	13514	+5	188		13296	+1	30		13398	186	249860	247713	1008669	Africa	75	5365	4	5		30
170	Saint Lucia	13067		283		12682		102	6	70695	1531	101998	551833	184835	North America	14	653	2			552
171	South Sudan	12842		133		12516		193	2	1128	12	273089	23992	11382575	Africa	886	85583	42			17
172	New Zealand	12621	+105	44		6019	+10	6558	40	2523	9	5171899	1033946	5002100	Australia/Oceania	396	113684	1	21		1311
173	Hong Kong	12479	+7	213		12156	+1	110		1645	28	28539548	3762861	7584534	Asia	608	35608	0	0.9		15
174	Isle of Man	12346	+116	67	+1	11344	+285	935	1	144093	782	133676	1560159	85681	Europe	7	1279	1	1354	12	10913
175	New Caledonia	12343	+22	280		11841	+16	222	8	42643	967	42756	147716	289448	Australia/Oceania	23	1034	7	76		767
176	CAR	11742		101		6859		4782	2	2372	20	60228	12166	4950533	Africa	422	49015	82			966
177	Yemen	10047		1957	+1	6936	+8	1154	23	327	64	265253	8620	30770178	Asia	3063	15723	116		0.03	38
178	Gambia	9998		342		9641		15	1	3977	136	125971	50104	2514189	Africa	251	7351	20			6
179	Cayman Islands	7839	+45	9		4339	+67	3491	14	117292	135	211943	3171233	66833	North America	9	7426	0	673		52235
180	Eritrea	7583	+50	62		7349	+27	172		2096	17	23693	6550	3617037	Africa	477	58339	153	14		48
181	Gibraltar	7465	+29	100		7079	+47	286		221665	2969	425615	12638151	33677	Europe	5	337	0	861		8492
182	Niger	7131	+12	265		6776	+15	90	2	280	10	193655	7605	25464119	Africa	3571	96091	131	0.5		4
183	Guinea-Bissau	6445		149		6279		17		3167	73	108008	53079	2034847	Africa	316	13657	19			8
184	Sierra Leone	6420	+15	121		N/A	N/A	N/A		782	15	160729	19577	8210200	Africa	1279	67853	51	2		232
185	San Marino	6217		94		5772		351	3	182670	2762	93080	2734912	34034	Europe	5	362	0			10313
186	Dominica	6208	+32	42		5768	+24	398		85932	581	113432	1570145	72243	North America	12	1720	1	443		5509
187	Grenada	5910		200		5647	+4	63	2	52174	1766	88575	781953	113274	North America	19	566	1			556
188	Liberia	5832		287		5523		22	2	1115	55	128246	24528	5228521	Africa	897	18218	41			4
189	Bermuda	5760		106		5623		31		92983	1711	656650	10600190	61947	North America	11	584	0			500
190	Chad	5701		181		4874		646		333	11	157235	9194	17102841	Africa	3000	94491	109			38
191	St. Vincent Grenadines	5645		76		5096		473	7	50652	682	91554	821503	111447	North America	20	1466	1			4244
192	Liechtenstein	5186	+70	65	+1	4705	+105	416	15	135454	1698	80413	2100324	38286	Europe	7	589	0	1828	26	10866
193	Sint Maarten	4624	+7	75		4515	+4	34	10	106113	1721	62056	1424087	43576	North America	9	581	1	161		780
194	Comoros	4556	+2	151		4332	+8	73		5084	168			896229	Africa	197	5935		2		81
195	Faeroe Islands	4212	+78	13		3680	+208	519	7	85732	265	588000	11968248	49130	Europe	12	3779	0	1588		10564
196	Antigua and Barbuda	4151		117		4022		12	1	41889	1181	18195	183610	99096	North America	24	847	5			121
197	Monaco	4006	+27	36		3786	+20	184	1	101054	908	54960	1386408	39642	Europe	10	1101	1	681		4642
198	Saint Martin	3973		56		1399		2518	7	100293	1414	54303	1370803	39614	North America	10	707	1			63563
199	Sao Tome and Principe	3733		57		3675		1		16590	253	14934	66370	225011	Africa	60	3948	15			4
200	Turks and Caicos	3119	+5	25		3066		28		79020	633	94789	2401485	39471	North America	13	1579	0	127		709
201	Caribbean Netherlands	3109	+27	22		2912	+18	175		116994	828	30126	1133664	26574	North America	9	1208	1	1016		6585
202	British Virgin Islands	2816		38		N/A	N/A	N/A	7	92264	1245	82570	2705350	30521	North America	11	803	0			4227
203	Saint Kitts and Nevis	2792		28		2753		11	1	51953	521	57214	1064625	53741	North America	19	1919	1			205
204	Bhutan	2648	+6	3		2626	+1	19		3378	4	1256028	1602414	783835	Asia	296	261278	1	8		24
205	Greenland	1774	+28			1520	+89	254	2	31171		119120	2093056	56912	North America	32		0	492		4463
206	St. Barth	1603		6		N/A	N/A	N/A		161593	605	56491	5694657	9920	North America	6	1653	0			114415
207	Anguilla	1469		4		1383		82		96670	263	51382	3381285	15196	North America	10	3799	0			5396
208	Diamond Princess	712		13		699		0													
209	Wallis and Futuna	454		7		438		9		41442	639	20508	1872022	10955	Australia/Oceania	24	1565	1			822
210	Saint Pierre Miquelon	91				60		31		15818		13137	2283504	5753	North America	63		0			5388
211	Falkland Islands	83				N/A	N/A	N/A		22890		8316	2293436	3626	South America	44		0			
212	Macao	77				77		0		116		5019	7581	662070	Asia	8598		132			
213	Montserrat	44		1		42		1		8807	200	3037	607886	4996	North America	114	4996	2			200
214	Vatican City	27				27		0		33582				804	Europe	30					
215	Solomon Islands	20				20		0		28		4500	6328	711089	Australia/Oceania	35554		158			
216	Western Sahara	10		1		8		1		16	2			618443	Africa	61844	618443				2
217	MS Zaandam	9		2		7		0													
218	Palau	8				8		0		439		14878	816665	18218	Australia/Oceania	2277		1			
219	Vanuatu	6		1		5		0		19	3	23000	72450	317460	Australia/Oceania	52910	317460	14			
220	Marshall Islands	4				4		0		67				59765	Australia/Oceania	14941					
221	Samoa	3				3		0		15				200312	Australia/Oceania	66771					
222	Saint Helena	2				2		0		328				6103	Africa	3052					
223	Micronesia	1				1		0		9				116758	Australia/Oceania	116758					
224	Tonga	1				1		0		9				107419	Australia/Oceania	107419					
