#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
60	Costa Rica	567995	+89	7332	+4	558639	+438	2024	64	110051	1421	2839020	550070	5161199	North America	9	704	2	17	0.8	392
61	Saudi Arabia	550136	+48	8851	+1	539338	+61	1947	29	15455	249	31908463	896425	35595239	Asia	65	4022	1	1	0.03	55
62	Bolivia	549638	1746	19281	+5	501698	1123	28659	220	46178	1620	2593083	217860	11902544	South America	22	617	5	147	0.4	2408
63	Denmark	542794	6599	2996	+13	467910	4065	71888	65	93237	515	97849184	16807870	5821629	Europe	11	1943	0	1134	2	12348
64	Ecuador	530865		33498		443880		53487	759	29445	1858	2053558	113902	18029171	South America	34	538	9			2967
65	Myanmar	526024	+274	19170	+8	502325	+805	4529		9575	349	5766977	104976	54935909	Asia	104	2866	10	5	0.1	82
66	S. Korea	503606	7022	4130	+53	426441	2221	73035	852	9811	80	15804065	307874	51332851	Asia	102	12429	3	137	1	1423
67	Lithuania	488081	1704	6941	+16	452508	1388	28632	121	182977	2602	6324027	2370815	2667449	Europe	5	384	0	639	6	10734
68	Panama	480217	+127	7385	+3	469905	+215	2927	14	108827	1674	4296722	973728	4412653	North America	9	598	1	29	0.7	663
69	Paraguay	463650	+70	16500	+8	446487	+55	663	55	63874	2273	1975521	272154	7258846	South America	16	440	4	10	1	91
70	Slovenia	437689	1323	5384	+19	408339	2348	23966	242	210493	2589	1988559	956337	2079350	Europe	5	386	1	636	9	11526
71	Venezuela	437113	+511	5229	+6	424783	+600	7101	681	15435	185	3359014	118611	28319663	South America	65	5416	8	18	0.2	251
72	Palestine	433547	+330	4568	+6	425257	+260	3722	55	82233	866	2776809	526692	5272173	Asia	12	1154	2	63	1	706
73	Kuwait	413637	+29	2466		410835	+25	336	3	94836	565	5531858	1268310	4361599	Asia	11	1769	1	7		77
74	Dominican Republic	409862	+372	4218	+4	403895	+361	1749	116	37244	383	2496351	226843	11004772	North America	27	2609	4	34	0.4	159
75	Uruguay	402149	+252	6141	+1	393681	+235	2327	15	115193	1759	4195353	1201729	3491098	South America	9	568	1	72	0.3	667
76	Mongolia	384912	+286	2028	+2	313256		69628	192	114749	605	4030048	1201433	3354369	Asia	9	1654	1	85	0.6	20757
77	Honduras	378547	+124	10419	+3	122570	+98	245558	53	37363	1028	1126359	111173	10131626	North America	27	972	9	12	0.3	24237
78	Libya	377450	+577	5540	+11	362177	1269	9733		53875	791	1946252	277799	7005979	Africa	19	1265	4	82	2	1389
79	Ethiopia	372868	+157	6822	+3	350191	+119	15855	169	3132	57	3924351	32960	119063297	Africa	319	17453	30	1	0.03	133
80	Moldova	369013	+516	9333	+18	353011		6669	234	91784	2321	2241776	557596	4020433	Europe	11	431	2	128	4	1659
81	Egypt	367456	+822	20966	+47	305652	+905	40838	90	3496	199	3693367	35136	105115032	Africa	286	5014	28	8	0.4	389
82	Armenia	342115	+347	7767	+20	324224	1208	10124		115142	2614	2433927	819164	2971234	Asia	9	383	1	117	7	3407
83	Norway	310781	5413	1136	+1	88952		220693	108	56687	207	8837513	1611985	5482379	Europe	18	4826	1	987	0.2	40255
84	Oman	304679		4113		300066		500	1	57556	777	25000000	4722694	5293589	Asia	17	1287	0			94
85	Bosnia and Herzegovina	280980	+511	12918	+36	192218		75844		86419	3973	1426356	438695	3251364	Europe	12	252	2	157	11	23327
86	Bahrain	277997	+33	1394		276292	+55	311	1	155599	780	7588957	4247638	1786630	Asia	6	1282	0	18		174
87	Singapore	272433	+454	783	+4	265242	1017	6408	40	46045	132	21098774	3565970	5916700	Asia	22	7556	0	77	0.7	1083
88	Latvia	260658	+650	4360	+11	246049	1075	10249	113	140434	2349	5433502	2927387	1856093	Europe	7	426	0	350	6	5522
89	Kenya	255932	+136	5342	+3	248488	+8	2102	2	4613	96	2879290	51901	55477032	Africa	217	10385	19	2	0.05	38
90	Qatar	245030	+163	612	+1	242081	+143	2337	13	87267	218	3050843	1086558	2807805	Asia	11	4588	1	58	0.4	832
91	Estonia	227446	+592	1845	+7	211800	+749	13801	25	171293	1389	2391504	1801073	1327822	Europe	6	720	1	446	5	10394
92	Australia	225640	1728	2084	+2	208521	1498	15035	87	8703	80	49631719	1914328	25926451	Australia/Oceania	115	12441	1	67	0.08	580
93	North Macedonia	218723	+361	7710	+15	205393	+433	5620		104991	3701	1496479	718338	2083251	Europe	10	270	1	173	7	2698
94	Nigeria	216451	+533	2981		207661	+42	5809	11	1014	14	3629527	17001	213495156	Africa	986	71619	59	2		27
95	Algeria	212434	+210	6132	+6	146006	+160	60296	19	4722	136	230861	5131	44991905	Africa	212	7337	195	5	0.1	1340
96	Zambia	210724	+162	3668		206546	+26	510	23	11018	192	2769654	144819	19124909	Africa	91	5214	7	8		27
97	Albania	203215	+352	3130	+2	194452	+426	5633	23	70726	1089	1416414	492964	2873262	Europe	14	918	2	123	0.7	1960
98	Finland	201051	1794	1421	+15	46000		153630	54	36205	256	8150123	1467661	5553139	Europe	28	3908	1	323	3	27665
99	Botswana	196090		2421		192452		1217	1	81028	1000	1929047	797120	2420021	Africa	12	1000	1			503
100	Uzbekistan	195246	+148	1430	+2	191976	+195	1840	23	5714	42	1377915	40327	34168337	Asia	175	23894	25	4	0.06	54
101	Kyrgyzstan	183863	+53	2766	+2	178905	+54	2192	131	27527	414	1861786	278739	6679306	Asia	36	2415	4	8	0.3	328
102	Zimbabwe	161998	6181	4729	+6	129442	+306	27827	12	10675	312	1685321	111061	15174773	Africa	94	3209	9	407	0.4	1834
103	Montenegro	159433	+219	2347	+7	154887	+229	2199	60	253801	3736	923783	1470568	628181	Europe	4	268	1	349	11	3501
104	Afghanistan	157611	+24	7324	+2	141506	+8	8781	1124	3922	182	801994	19955	40190848	Asia	255	5488	50	0.6	0.05	218
105	Mozambique	152965	+379	1942	+1	149943	+321	1080	8	4704	60	997829	30688	32515649	Africa	213	16743	33	12	0.03	33
106	Cyprus	140030	+662	607		124370		15053	44	114775	498	9477138	7767917	1220036	Asia	9	2010	0	543		12338
107	Ghana	131246		1228		129326		692	5	4101	38	1933408	60405	32007152	Africa	244	26064	17			22
108	Namibia	131230	+554	3575		125846	+79	1809	3	50334	1371	810348	310811	2607203	Africa	20	729	3	212		694
109	Uganda	127877	+81	3265	+2	97739	+23	26873	100	2674	68	2008652	42005	47819074	Africa	374	14646	24	2	0.04	562
110	Cambodia	120327	+15	2978	+4	116680	+12	669		7056	175	2725832	159850	17052487	Asia	142	5726	6	0.9	0.2	39
111	El Salvador	119803		3792	+1	102982		13029	246	18337	580	1440742	220519	6533416	North America	55	1723	5		0.2	1994
112	Cameroon	107549		1823		102716		3010	152	3911	66	1751774	63707	27497169	Africa	256	15083	16			109
113	Rwanda	100556	+39	1344		45522		53690	1	7496	100	3613786	269395	13414453	Africa	133	9981	4	3		4002
114	Luxembourg	93429	+369	890	+1	86920	+412	5619	23	145834	1389	3735071	5830091	640654	Europe	7	720	0	576	2	8771
115	Maldives	92846	+92	256	+1	90776	+151	1814	23	167513	462	1790773	3230920	554261	Asia	6	2165	0	166	2	3273
116	Jamaica	91652	+51	2418	+2	63358	+48	25876	6	30758	811	680642	228418	2979812	North America	33	1232	4	17	0.7	8684
117	Laos	86148	1645	231	+7	7339		78578		11598	31	848756	114269	7427729	Asia	86	32155	9	221	0.9	10579
118	Trinidad and Tobago	79237	+898	2361	+25	63010	+613	13866	22	56355	1679	470218	334431	1406026	North America	18	596	3	639	18	9862
119	Senegal	74065	+11	1886		72133	+4	46	2	4262	109	887279	51055	17379053	Africa	235	9215	20	0.6		3
120	Angola	65371	+25	1737	+1	63417	+40	217	3	1904	51	1192540	34730	34337081	Africa	525	19768	29	0.7	0.03	6
121	Réunion	63863		391		59685		3787	34	70604	432	1347378	1489592	904528	Africa	14	2313	1			4187
122	Malawi	62147	+59	2307		58852	+6	988	67	3132	116	449549	22657	19841531	Africa	319	8601	44	3		50
123	Ivory Coast	61882	+19	706		60946	+17	230		2265	26	1172127	42906	27318673	Africa	441	38695	23	0.7		8
124	DRC	59851	+643	1118	+3	50930		7803		640	12	306299	3277	93478896	Africa	1562	83613	305	7	0.03	83
125	Guadeloupe	55284		748		2250		52286	23	138133	1869	551264	1377392	400223	North America	7	535	1			130642
126	Fiji	52577	+5	697		51157	+5	723		58044	769	465125	513488	905814	Australia/Oceania	17	1300	2	6		798
127	Eswatini	51172	+835	1248		45409	+72	4515	11	43459	1060	401183	340712	1177485	Africa	23	943	3	709		3834
128	Suriname	51149	+25	1176	+1	29584	+1	20389	13	86079	1979	162898	274141	594212	South America	12	505	4	42	2	34313
129	Syria	49101	+93	2804	+6	30276	+96	16021		2711	155	113162	6248	18112744	Asia	369	6460	160	5	0.3	885
130	French Guiana	46421	+56	332	+1	11254		34835	5	149829	1072	462858	1493929	309826	South America	7	933	1	181	3	112434
131	French Polynesia	46334		636		N/A	N/A	N/A	7	163580	2245			283250	Australia/Oceania	6	445				43064
132	Martinique	45501		718		104		44679	1	121386	1915	416247	1110451	374845	North America	8	522	1			119193
133	Madagascar	44800		972		43119		709	22	1560	34	290447	10115	28715781	Africa	641	29543	99			25
134	Sudan	44529	+123	3208	+2	36009		5312		982	71	238579	5264	45323453	Africa	1018	14128	190	3	0.04	117
135	Malta	40357	+88	470	+1	38111	+59	1776	3	91050	1060	1211456	2733183	443240	Europe	11	943	0	199	2	4007
136	Mauritania	39742	+38	848	+2	38284	+78	610	15	8236	176	523887	108565	4825580	Africa	121	5691	9	8	0.4	126
137	Cabo Verde	38489	+7	351		38009	+9	129	23	68159	622	211166	373948	564694	Africa	15	1609	3	12		228
138	Guyana	38453	+51	1016	+2	36634	+129	803	14	48550	1283	402981	508797	792027	South America	21	780	2	64	3	1014
139	Gabon	37591		282		34131		3178	6	16334	123	1425314	619337	2301353	Africa	61	8161	2			1381
140	Papua New Guinea	35835		573		34917		345	7	3899	62	249149	27107	9191184	Australia/Oceania	256	16040	37			38
141	Belize	31033	+42	586		29609	+73	838	10	76056	1436	361427	885790	408028	North America	13	696	1	103		2054
142	Guinea	30798		388		29753		657	49	2257	28	569940	41768	13645501	Africa	443	35169	24			48
143	Barbados	26668	+103	249	+3	24064		2355		92635	865	448856	1559161	287883	North America	11	1156	1	358	10	8180
144	Togo	26372	+15	243		25937		192		3082	28	589871	68925	8558107	Africa	325	35219	15	2		22
145	Tanzania	26309		734		N/A	N/A	N/A	7	423	12			62182693	Africa	2364	84718				408
146	Haiti	25744		758		22028		2958		2219	65	132422	11413	11602925	North America	451	15307	88			255
147	Benin	24897		161		24546		190	5	1979	13	604310	48036	12580279	Africa	505	78138	21			15
148	Seychelles	23806		129		23294		383		239919	1300			99225	Africa	4	769				3860
149	Somalia	23074	+23	1333	+2	12817	+492	8924		1396	81	262138	15857	16531357	Africa	716	12402	63	1	0.1	540
150	Bahamas	22881	+22	708	+3	21656	+7	517	4	57394	1776	172649	433071	398662	North America	17	563	2	55	8	1297
151	Mauritius	22461	+68	680	+28	20781	+90	1000		17619	533	358675	281355	1274813	Africa	57	1875	4	53	22	784
152	Lesotho	22448		664		13849		7935		10360	306	269476	124369	2166741	Africa	97	3263	8			3662
153	Mayotte	21088	+45	185		2964		17939		74703	655	176919	626723	282292	Africa	13	1526	2	159		63548
154	Burundi	20610	+87	38		773		19799		1662	3	345742	27882	12400342	Africa	602	326325	36	7		1597
155	Channel Islands	20327	+168	107		18136	+226	2084		115380	607	1092362	6200472	176174	Europe	9	1646	0	954		11829
156	Timor-Leste	19829		122		19702		5		14638	90	211166	155886	1354621	Asia	68	11103	6			4
157	Andorra	19440	+168	133		16995	+116	2312	4	251023	1717	204343	2638625	77443	Europe	4	582	0	2169		29854
158	Iceland	19159	+107	35		17751	+137	1373	5	55624	102	1281041	3719232	344437	Europe	18	9841	0	311		3986
159	Congo	19066		359		12421		6286		3337	63	188207	32940	5713630	Africa	300	15915	30			1100
160	Mali	18404	+75	623	+1	15454	+39	2327		873	30	503761	23886	21090186	Africa	1146	33853	42	4	0.05	110
161	Curaçao	17560	+20	182	+2	17246	+8	132	3	106385	1103	349429	2116969	165061	North America	9	907	0	121	12	800
162	Nicaragua	17328		210		4225		12893		2572	31			6738184	North America	389	32087				1913
163	Tajikistan	17095		124		16966		5		1736	13			9846137	Asia	576	79404				0.5
164	Taiwan	16721	+16	848		15672	+4	201		700	36	8654769	362443	23878972	Asia	1428	28159	3	0.7		8
165	Aruba	16549	+18	177	+1	16173	+20	199	10	154059	1648	177885	1655977	107420	North America	6	607	1	168	9	1853
166	Burkina Faso	16334		290		15604		440		752	13	234250	10781	21728224	Africa	1330	74925	93			20
167	Brunei	15308	+25	98		14923	+38	287		34515	221	657619	1482727	443520	Asia	29	4526	1	56		647
168	Equatorial Guinea	13612	+13	175		13386	+40	51	1	9264	119	263190	179128	1469283	Africa	108	8396	6	9		35
169	Djibouti	13514		188		13298	+2	28		13397	186	250201	248041	1008708	Africa	75	5365	4			28
170	Saint Lucia	13086	+19	283		12699	+17	104	6	70797	1531	102297	553441	184838	North America	14	653	2	103		563
171	South Sudan	12873	+31	133		12576	+60	164	2	1131	12	274916	24152	11382933	Africa	884	85586	41	3		14
172	New Zealand	12715	+94	44		6043	+24	6628	40	2542	9	5171899	1033946	5002100	Australia/Oceania	393	113684	1	19		1325
173	Hong Kong	12483	+4	213		12159	+3	111		1646	28	28539548	3762779	7584700	Asia	608	35609	0	0.5		15
174	Isle of Man	12441	+95	67		11478	+134	896	1	145200	782	133676	1560141	85682	Europe	7	1279	1	1109		10457
175	New Caledonia	12358	+15	280		11882	+41	196	8	42694	967	42756	147712	289456	Australia/Oceania	23	1034	7	52		677
176	CAR	11912	+170	101		6859		4952	2	2406	20	60228	12165	4950763	Africa	416	49017	82	34		1000
177	Yemen	10056	+9	1962	+5	6938	+2	1156	23	327	64	265253	8620	30771977	Asia	3060	15684	116	0.3	0.2	38
178	Gambia	9998		342		9641		15	1	3976	136	125971	50100	2514375	Africa	251	7352	20			6
179	Cayman Islands	7871	+30	9		4339		3523	17	117768	135	213075	3188075	66835	North America	8	7426	0	449		52712
180	Eritrea	7616	+33	63	+1	7369	+20	184		2106	17	23693	6550	3617171	Africa	475	57415	153	9	0.3	51
181	Gibraltar	7491	+26	100		7102	+23	289		222443	2969	426643	12669052	33676	Europe	4	337	0	772		8582
182	Niger	7149	+18	267	+2	6805	+29	77	2	281	10	194647	7643	25466527	Africa	3562	95380	131	0.7	0.08	3
183	Guinea-Bissau	6447	+2	149		6281	+2	17		3168	73	108549	53342	2034974	Africa	316	13658	19	1.0		8
184	Sierra Leone	6421	+1	121		N/A	N/A	N/A		782	15	160729	19576	8210644	Africa	1279	67857	51	0.1		232
185	Dominica	6233	+25	42		5768		423		86277	581	114250	1581446	72244	North America	12	1720	1	346		5855
186	San Marino	6217		94		5772		351	3	182670	2762	93080	2734912	34034	Europe	5	362	0			10313
187	Grenada	5913	+3	200		5651	+4	62	2	52200	1766	88750	783492	113275	North America	19	566	1	26		547
188	Liberia	5833	+1	287		5535	+12	11	2	1116	55	128246	24527	5228846	Africa	896	18219	41	0.2		2
189	Bermuda	5764	+4	106		5634	+11	24		93049	1711	660179	10657331	61946	North America	11	584	0	65		387
190	Chad	5701		181		4874		646		333	11	157235	9193	17104134	Africa	3000	94498	109			38
191	St. Vincent Grenadines	5692	+47	77	+1	5111	+15	504	7	51073	691	91554	821495	111448	North America	20	1447	1	422	9	4522
192	Liechtenstein	5222	+36	67	+2	4772	+67	383	11	136395	1750	80413	2100324	38286	Europe	7	571	0	940	52	10004
193	Sint Maarten	4628	+4	75		4520	+5	33	10	106200	1721	62056	1424021	43578	North America	9	581	1	92		757
194	Comoros	4560	+4	151		4366	+34	43		5088	168			896280	Africa	197	5936		4		48
195	Faeroe Islands	4275	+63	13		3737	+57	525	7	87012	265	591000	12029065	49131	Europe	11	3779	0	1282		10686
196	Antigua and Barbuda	4159	+8	117		4025	+3	17	1	41969	1181	18195	183606	99098	North America	24	847	5	81		172
197	Monaco	4054	+48	36		3810	+24	208	1	102263	908	54960	1386373	39643	Europe	10	1101	1	1211		5247
198	Saint Martin	3973		56		1399		2518	7	100288	1414	54303	1370734	39616	North America	10	707	1			63560
199	Sao Tome and Principe	3733		57		3675		1		16589	253	14934	66367	225022	Africa	60	3948	15			4
200	Turks and Caicos	3130	+11	25		3066		39		79297	633	94789	2401424	39472	North America	13	1579	0	279		988
201	Caribbean Netherlands	3119	+10	22		2939	+27	158		117366	828	30126	1133622	26575	North America	9	1208	1	376		5945
202	British Virgin Islands	2816		38		N/A	N/A	N/A	7	92264	1245	82570	2705350	30521	North America	11	803	0			4227
203	Saint Kitts and Nevis	2795	+3	28		2758	+5	9	1	52008	521	57214	1064605	53742	North America	19	1919	1	56		167
204	Bhutan	2649	+1	3		2626		20		3379	4	1257972	1604847	783858	Asia	296	261286	1	1		26
205	Greenland	1774				1520		254	2	31171		119120	2093056	56912	North America	32		0			4463
206	St. Barth	1603		6		N/A	N/A	N/A		161593	605	56491	5694657	9920	North America	6	1653	0			114415
207	Anguilla	1523	+54	4		1434	+51	85		100224	263	51382	3381285	15196	North America	10	3799	0	3554		5594
208	Diamond Princess	712		13		699		0													
209	Wallis and Futuna	454		7		438		9		41442	639	20508	1872022	10955	Australia/Oceania	24	1565	1			822
210	Saint Pierre Miquelon	91				60		31		15818		13137	2283504	5753	North America	63		0			5388
211	Falkland Islands	83				N/A	N/A	N/A		22890		8316	2293436	3626	South America	44		0			
212	Macao	77				77		0		116		5019	7580	662094	Asia	8599		132			
213	Montserrat	44		1		42		1		8807	200	3037	607886	4996	North America	114	4996	2			200
214	Vatican City	27				27		0		33582				804	Europe	30					
215	Solomon Islands	20				20		0		28		4500	6328	711135	Australia/Oceania	35557		158			
216	Western Sahara	10		1		8		1		16	2			618483	Africa	61848	618483				2
217	MS Zaandam	9		2		7		0													
218	Palau	8				8		0		439		14878	816665	18218	Australia/Oceania	2277		1			
219	Vanuatu	6		1		5		0		19	3	23000	72446	317480	Australia/Oceania	52913	317480	14			
220	Marshall Islands	4				4		0		67				59766	Australia/Oceania	14942					
221	Samoa	3				3		0		15				200316	Australia/Oceania	66772					
222	Saint Helena	2				2		0		328				6103	Africa	3052					
223	Micronesia	1				1		0		9				116762	Australia/Oceania	116762					
224	Tonga	1				1		0		9				107422	Australia/Oceania	107422					
