#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
	North America	60028409	3428	1205174	+290	48298187	2600	10525048	20382						North America						
	Asia	82744116	40531	1226475	+772	80003265	60624	1514376	30464						Asia						
	South America	39123609	2907	1184729	+24	37194200	3037	744680	12795						South America						
	Europe	76492704	194534	1445678	3400	67031083	202384	8015943	22686						Europe						
	Africa	8858988	+681	224567	+7	8177934	1467	456487	1807						Africa						
	Oceania	382147	1821	4310	+8	339759	+61	38078	148						Australia/Oceania						
		721		15		706		0	0												
	World	267630694	243902	5290948	4501	241045134	270173	21294612	88282	34335	678.8				All						
1	USA	50270136		812205		39742867		9715064	14377	150608	2433	766393274	2296094	333781277	North America	7	411	0			29106
2	India	34656822		473952		34089137	9525	93733	8944	24765	339	650660144	464950	1399420665	Asia	40	2953	2			67
3	Brazil	22157726		616067		21386271		155388	8318	103193	2869	63776166	297017	214722227	South America	10	349	3			724
4	UK	10560341		145826		9300698		1113817	901	154399	2132	370541215	5417544	68396535	Europe	6	469	0			16285
5	Russia	9895597	30752	284823	1179	8602067	36976	1008707	2300	67767	1951	229200000	1569604	146024075	Europe	15	513	1	211	8	6908
6	Turkey	8943837		78215		8486689		378933	1128	104438	913	110159341	1286342	85637694	Asia	10	1095	1			4425
7	France	7987591		119899		7211059		656633	2351	121985	1831	170480237	2603534	65480330	Europe	8	546	0			10028
8	Germany	6297345	26584	104639	+278	5225700	55300	967006	4636	74819	1243	85782441	1019187	84167530	Europe	13	804	1	316	3	11489
9	Iran	6144644	3309	130446	+90	5943467	6492	70731	3185	71841	1525	39632983	463376	85531007	Asia	14	656	2	39	1	827
10	Argentina	5346242		116703		5205534		24005	687	116757	2549	26501999	578781	45789314	South America	9	392	2			524
11	Spain	5246766		88237		4937402		221127	814	112157	1886	66213858	1415409	46780712	Europe	9	530	1			4727
12	Italy	5134318		134386		4759038		240894	776	85098	2227	123331813	2044134	60334494	Europe	12	449	0			3993
13	Colombia	5084466		128874		4925444		30148	342	98424	2495	28431055	550361	51658961	South America	10	401	2			584
14	Indonesia	4258340	+264	143909	+16	4109068	+351	5363		15336	518	56927434	205024	277662471	Asia	65	1929	5	1.0	0.06	19
15	Mexico	3905319	3304	295601	+289	3262422	2338	347296	4798	29841	2259	11976549	91514	130871191	North America	34	443	11	25	2	2654
16	Poland	3732589	28542	86796	+592	3194731	10055	451062	2026	98779	2297	25210982	667182	37787245	Europe	10	435	1	755	16	11937
17	Ukraine	3519981	9371	89436	+450	3109423	26804	321122	177	81185	2063	16160332	372724	43357380	Europe	12	485	3	216	10	7406
18	South Africa	3051222		90002		2864648		96572	546	50535	1491	19838883	328575	60378511	Africa	20	671	3			1599
19	Philippines	2835593	+370	49761	+171	2773322	+859	12510	899	25393	446	24390103	218417	111667580	Asia	39	2244	5	3	2	112
20	Netherlands	2808892	18062	19842	+72	2193044	11736	596006	633	163411	1154	19205114	1117280	17189161	Europe	6	866	1	1051	4	34673
21	Malaysia	2667999		30718		2576870		60411	437	80948	932	38569695	1170223	32959271	Asia	12	1073	1			1833
22	Czechia	2282212	19482	34034	+61	1963455	+535	284723	1040	212547	3170	45056810	4196238	10737430	Europe	5	315	0	1814	6	26517
23	Peru	2246633		201450		N/A	N/A	N/A	997	66807	5990	20623407	613265	33628881	South America	15	167	2			9650
24	Thailand	2152384	3618	21033	+38	2067149	5775	64202	1369	30726	300	14913135	212890	70050769	Asia	33	3331	5	52	0.5	917
25	Iraq	2086192	+606	23931	+12	2052656	+744	9605	97	50255	576	16488181	397187	41512393	Asia	20	1735	3	15	0.3	231
26	Belgium	1879784	10878	27360	+41	1395359	8063	457065	817	161191	2346	25457760	2182997	11661837	Europe	6	426	0	933	4	39193
27	Canada	1815215		29827		1756185		29203	497	47499	780	49518440	1295759	38215765	North America	21	1281	1			764
28	Romania	1789539	1279	57360	+86	1707968	2072	24211	807	93920	3010	16277670	854298	19053849	Europe	11	332	1	67	5	1271
29	Chile	1776599	1387	38541	+6	1672907	2249	65151	685	91809	1992	26103609	1348950	19351055	South America	11	502	1	72	0.3	3367
