#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
63	UAE	877406	+782	2299	+1	827067	2096	48040		86982	228	136017818	13484249	10087163	Asia	11	4388	0	78	0.10	4762
64	Uruguay	831950	4136	6932	+13	795279	6618	29739	132	238138	1984	5669122	1622735	3493559	South America	4	504	1	1184	4	8513
65	Ecuador	827760	2574	35223	+14	N/A	N/A	N/A	759	45773	1948	2470170	136593	18084102	South America	22	513	7	142	0.8	19280
66	Costa Rica	799826	2796	7984	+15	657323	5846	134519	132	154684	1544	3635922	703175	5170722	North America	6	648	1	541	3	26016
67	Azerbaijan	781538	1755	9330	+23	754041	4517	18167		75954	907	6522155	633854	10289677	Asia	13	1103	2	171	2	1766
68	Guatemala	770135	3660	16906	+45	706860	3664	46369	5	41717	916	3897871	211140	18461036	North America	24	1092	5	198	2	2512
69	Panama	753694	+787	8058	+11	737040	+895	8596	83	170265	1820	5493703	1241071	4426582	North America	6	549	1	178	2	1942
70	Saudi Arabia	742541	+677	8991	+1	718979	1585	14571	697	20796	252	40449725	1132842	35706416	Asia	48	3971	1	19	0.03	408
71	Singapore	661198	18593	975	+12	586733	13985	73490	46	111574	165	23141120	3904939	5926116	Asia	9	6078	0	3137	2	12401
72	Sri Lanka	641786	1208	16116	+30	607912	+329	17758		29766	747	6282076	291361	21561128	Asia	34	1338	3	56	1	824
73	Paraguay	639078	+925	18315	+34	603693	1912	17070	144	87824	2517	2518766	346137	7276797	South America	11	397	3	127	5	2346
74	Finland	637658	7931	2364	+13	46000		589294	34	114792	426	9890290	1780463	5554898	Europe	9	2350	1	1428	2	106085
75	Latvia	624008	11088	5159	+14	471752	11826	147097	92	336965	2786	6646667	3589208	1851848	Europe	3	359	0	5988	8	79433
76	Kuwait	617275	+866	2534	+1	601386	1805	13355	72	141106	579	7553030	1726585	4374548	Asia	7	1726	1	198	0.2	3053
77	Myanmar	578446	2938	19353	+4	528717	1350	30376		10515	352	7028886	127773	55010531	Asia	95	2842	8	53	0.07	552
78	Palestine	573836	+982	5189	+10	544128	4047	24519	104	108342	980	3078533	581235	5296538	Asia	9	1021	2	185	2	4629
79	Dominican Republic	573458	+422	4363		567227	1139	1868	47	52005	396	3093792	280564	11027047	North America	19	2527	4	38		169
80	Venezuela	512560		5624		498357		8579	230	18110	199	3359014	118680	28303224	South America	55	5033	8			303
81	Bahrain	504375	2732	1447	+3	474113	4119	28815	18	280392	804	9351953	5198941	1798819	Asia	4	1243	0	1519	2	16019
82	Moldova	499015	1069	11171	+14	472261	1410	15583	157	124179	2780	3001922	747022	4018520	Europe	8	360	1	266	3	3878
83	Libya	491216	1276	6232	+10	454458	3584	30526	128	69923	887	2410293	343096	7025129	Africa	14	1127	3	182	1	4345
84	Estonia	478941	4401	2188		354059	9261	122694	19	360647	1648	3073917	2314690	1328004	Europe	3	607	0	3314		92390
85	Egypt	477173	1832	23927	+38	408094	1987	45152	122	4522	227	3693367	35005	105511146	Africa	221	4410	29	17	0.4	428
86	Ethiopia	468564	+69	7450	+4	413266	1675	47848	102	3916	62	4486398	37496	119648596	Africa	255	16060	27	0.6	0.03	400
87	Mongolia	462818	+497	2163	+2	313256		147399	192	137531	643	4030048	1197567	3365196	Asia	7	1556	1	148	0.6	43801
88	Armenia	418220	+764	8392	+14	396670	+970	13158		140703	2823	2879685	968819	2972366	Asia	7	354	1	257	5	4427
89	Honduras	408456		10671		127289		270496	105	40187	1050	1263329	124295	10163931	North America	25	952	8			26613
90	Oman	379618	+696	4238		362800	2005	12580	60	71353	797	25000000	4698994	5320288	Asia	14	1255	0	131		2365
91	Bosnia and Herzegovina	370295	+425	15392	+12	192218		162685		114035	4740	1694736	521906	3247204	Europe	9	211	2	131	4	50100
92	Qatar	355740	+343	664		350154	+539	4922	24	126697	236	3365934	1198778	2807805	Asia	8	4229	1	122		1753
93	Kenya	322822	+41	5638		303166	+22	14018	4	5794	101	3351782	60154	55720305	Africa	173	9883	17	0.7		252
94	Cyprus	313406		833		124370		188203	60	256505	682	9477138	7756486	1221834	Asia	4	1467	0			154033
95	Zambia	312118	+230	3947		305977	+304	2194	5	16230	205	3259776	169508	19230821	Africa	62	4872	6	12		114
96	North Macedonia	295712	+630	8968	+10	281582	+907	5162		141949	4305	1880891	902871	2083233	Europe	7	232	1	302	5	2478
97	Réunion	292126		640		274185		17301	40	322494	707	1424291	1572351	905835	Africa	3	1415	1			19100
98	Albania	270947	+213	3457	+4	263909	+391	3581	13	94320	1203	1734743	603889	2872621	Europe	11	831	2	74	1	1247
99	Algeria	264603	+115	6820	+4	177181	+99	80602	14	5860	151	230861	5113	45154379	Africa	171	6621	196	3	0.09	1785
100	Botswana	262652		2614		256886		3152	1	108098	1076	2026898	834194	2429769	Africa	9	930	1			1297
101	Nigeria	254428	+34	3142		248850	18004	2436	11	1186	15	4317621	20125	214545286	Africa	843	68283	50	0.2		11
102	Uzbekistan	235880	+140	1626	+2	231032	+746	3222	23	6883	47	1377915	40210	34267774	Asia	145	21075	25	4	0.06	94
