#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
41	Switzerland	1080090	11762	11704	+14	878170	1909	190216	234	123506	1338	12815047	1465378	8745217	Europe	8	747	1	1345	2	21751
42	Jordan	988159	6392	11817	+30	911905	4519	64437	1190	95492	1142	12511426	1209057	10348087	Asia	10	876	1	618	3	6227
43	Greece	978402	7009	18815	+99	889506	6440	70081	697	94530	1818	38884429	3756904	10350125	Europe	11	550	0	677	10	6771
44	Kazakhstan	976327	+545	12791	+6	943241	1165	20295	528	51122	670	11575012	606083	19098054	Asia	20	1493	2	29	0.3	1063
45	Cuba	963269	+75	8311	+1	954427	+133	531	18	85119	734	11232726	992578	11316715	North America	12	1362	1	7	0.09	47
46	Morocco	950801	+158	14788		933416	+367	2597	347	25330	394	10516973	280180	37536525	Africa	39	2538	4	4		69
47	Georgia	871580	4509	12466	+59	813872	4042	45242		219089	3134	11879804	2986226	3978200	Asia	5	319	0	1133	15	11372
48	Nepal	823102	+272	11545	+2	805205	+304	6352	114	27541	386	4679180	156567	29886126	Asia	36	2589	6	9	0.07	213
49	UAE	742438	+62	2149		737481	+81	2808		73791	214	103192728	10256325	10061375	Asia	14	4682	0	6		279
50	Slovakia	739544	7049	15004	+104	606523	6665	118017	629	135363	2746	4757235	870742	5463429	Europe	7	364	1	1290	19	21601
51	Tunisia	718696	+198	25407	+4	691923	+126	1366	53	59913	2118	3207178	267363	11995584	Africa	17	472	4	17	0.3	114
52	Bulgaria	707885	2299	29163	+103	579059	2016	99663	627	102987	4243	6767295	984547	6873511	Europe	10	236	1	334	15	14500
53	Lebanon	681332	1707	8795	+10	637834	2840	34703	186	100467	1297	4795578	707139	6781663	Asia	10	771	1	252	1	5117
54	Belarus	666137	1012	5193	+17	655001	1001	5943		70529	550	10545014	1116480	9444872	Europe	14	1819	1	107	2	629
55	Croatia	635027	3262	11329	+60	598591	3662	25107	319	156065	2784	3522521	865697	4069001	Europe	6	359	1	802	15	6170
56	Guatemala	620435	+544	15999	+7	603346	+526	1090	5	33739	870	3158756	171770	18389401	North America	30	1149	6	30	0.4	59
57	Ireland	602726	5565	5707		465420	3441	131599	117	120144	1138	9178076	1829501	5016709	Europe	8	879	1	1109		26232
58	Azerbaijan	598503	1530	8004	+21	567385	1864	23114		58277	779	5621021	547326	10269971	Asia	17	1283	2	149	2	2251
59	Sri Lanka	569171	+748	14505	+21	543111	+423	11555		26422	673	5695096	264374	21541794	Asia	38	1485	4	35	1.0	536
60	Costa Rica	567706	+92	7324	+6	556781	1132	3601	73	110006	1419	2715029	526098	5160692	North America	9	705	2	18	1	698
61	Saudi Arabia	549997	+42	8847	+2	539141	+59	2009	33	15454	249	31787409	893173	35589310	Asia	65	4023	1	1	0.06	56
62	Bolivia	544666	1276	19247	+25	498782	+895	26637	220	45767	1617	2593083	217891	11900803	South America	22	618	5	107	2	2238
63	Ecuador	529456		33488		443880		52088	759	29371	1858	2047260	113571	18026241	South America	34	538	9			2890
64	Myanmar	524638		19146		500701		4791		9551	349	5698201	103732	54931930	Asia	105	2869	10			87
65	Denmark	522581	6324	2965	+9	455045	4189	64571	66	89769	509	96468781	16571386	5821407	Europe	11	1963	0	1086	2	11092
66	Lithuania	482555	1934	6891	+19	447934	3146	27730	128	180877	2583	6263951	2347930	2667861	Europe	6	387	0	725	7	10394
67	S. Korea	482310	4952	3957	+64	411358	2317	66995	744	9396	77	15804065	307877	51332370	Asia	106	12973	3	96	1	1305
68	Panama	479563	+332	7379	+4	469189	+351	2995	20	108697	1673	4281343	970406	4411910	North America	9	598	1	75	0.9	679
69	Paraguay	463479	+52	16484	+5	446304	+70	691	55	63859	2271	1967048	271022	7257889	South America	16	440	4	7	0.7	95
70	Venezuela	435825	+364	5208	+6	423293	+444	7324	681	15389	184	3359014	118607	28320539	South America	65	5438	8	13	0.2	259
71	Slovenia	432832	1989	5336	+17	400206	3417	27290	267	208158	2566	1970986	947887	2079347	Europe	5	390	1	957	8	13124
72	Palestine	432602	+337	4555	+1	424419	+247	3628	58	82074	864	2765962	524763	5270874	Asia	12	1157	2	64	0.2	688
73	Kuwait	413555	+31	2465		410768	+22	322	3	94832	565	5476384	1255790	4360909	Asia	11	1769	1	7		74
74	Dominican Republic	409002	+254	4212		403257	+630	1533	154	37170	383	2486340	225957	11003584	North America	27	2612	4	23		139
75	Uruguay	401340	+237	6137	+1	393099	+219	2104	17	114965	1758	4167966	1193929	3490967	South America	9	569	1	68	0.3	603
76	Mongolia	383978	+296	2020	+3	313256		68702	192	114491	602	4030048	1201639	3353792	Asia	9	1660	1	88	0.9	20485
77	Honduras	378351	+27	10416	+3	122202	+163	245733	52	37350	1028	1124574	111015	10129903	North America	27	973	9	3	0.3	24258
78	Libya	375869	+401	5514	+15	358294	1480	12061		53658	787	1934244	276125	7004957	Africa	19	1270	4	57	2	1722
79	Ethiopia	372462	+128	6808	+4	349846	+111	15808	192	3129	57	3908170	32833	119032081	Africa	320	17484	30	1	0.03	133
80	Moldova	367339	+588	9270	+26	351581	+578	6488	234	91366	2306	2241776	557582	4020535	Europe	11	434	2	146	6	1614
81	Egypt	364922	+889	20821	+51	303368	1109	40733	90	3472	198	3693367	35143	105093906	Africa	288	5047	28	8	0.5	388
82	Armenia	341058	+240	7718	+27	322406	+522	10934		114789	2598	2411285	811560	2971174	Asia	9	385	1	81	9	3680
83	Oman	304631	+19	4113		300050	+3	468	1	57563	777	25000000	4723965	5292165	Asia	17	1287	0	4		88
84	Norway	294754	5143	1092		88952		204710	90	53768	199	8744427	1595141	5481916	Europe	19	5020	1	938	-0.73	37343
85	Bosnia and Herzegovina	279179	+668	12814	+34	192218		74147		85859	3941	1417356	435897	3251585	Europe	12	254	2	205	10	22803
86	Bahrain	277894	+38	1394		276165	+17	335	1	155597	781	7530988	4216726	1785980	Asia	6	1281	0	21		188
87	Singapore	270588	+715	771	+8	261638	+884	8179	43	45737	130	21098774	3566272	5916198	Asia	22	7673	0	121	1	1382
88	Latvia	258419	+860	4300	+23	243751	1253	10368	127	139210	2316	5400415	2909206	1856319	Europe	7	432	0	463	12	5585
89	Kenya	255544	+75	5337	+2	248452	+8	1755	2	4607	96	2863425	51627	55464057	Africa	217	10392	19	1	0.04	32
90	Qatar	244545	+158	611		241679	+113	2255	11	87095	218	3033105	1080241	2807805	Asia	11	4595	1	56		803
91	Estonia	225835	+543	1826	+1	209180	+566	14829	29	170080	1375	2371882	1786307	1327813	Europe	6	727	1	409	0.8	11168
92	Australia	220559	1441	2065	+9	202159	4881	16335	79	8508	80	48880546	1885589	25923219	Australia/Oceania	118	12554	1	56	0.3	630
93	North Macedonia	217775	+375	7674	+16	204474	+507	5627		104536	3684	1488688	714598	2083252	Europe	10	271	1	180	8	2701
94	Nigeria	214896	+107	2980		207495	+17	4421	11	1007	14	3580510	16775	213439149	Africa	993	71624	60	0.5		21
95	Algeria	211859	+197	6114	+3	145511	+161	60234	20	4710	136	230861	5132	44983240	Africa	212	7357	195	4	0.07	1339
96	Zambia	210374	+47	3668		206489	+8	217	6	11003	192	2752397	143959	19119260	Africa	91	5212	7	2		11
97	Albania	202295	+393	3122	+7	192967	+539	6206	23	70405	1087	1409310	490485	2873297	Europe	14	920	2	137	2	2160
98	Finland	196180	1542	1384	+1	46000		148796	51	35328	249	8043647	1448511	5553045	Europe	28	4012	1	278	0.2	26795
99	Botswana	195552		2420		192452		680	1	80823	1000	1905739	787658	2419501	Africa	12	1000	1			281
100	Uzbekistan	194703	+147	1424	+3	191277	+215	2002	23	5699	42	1377915	40334	34163034	Asia	175	23991	25	4	0.09	59
101	Kyrgyzstan	183712	+63	2762	+2	178710	+59	2240	131	27510	414	1853374	277529	6678128	Asia	36	2418	4	9	0.3	335
102	Montenegro	158838	+215	2334	+3	154495	+262	2009	60	252854	3715	920043	1464617	628180	Europe	4	269	1	342	5	3198
103	Afghanistan	157509	+23	7316		141474	+605	8719	1124	3920	182	798831	19881	40181243	Asia	255	5492	50	0.6	-0.02	217
104	Mozambique	152120	+120	1941		149575		604	8	4680	60	989429	30438	32506041	Africa	214	16747	33	4		19
105	Zimbabwe	145632	4031	4718	+5	129006	+40	11908	12	9598	311	1643376	108313	15172407	Africa	104	3216	9	266	0.3	785
106	Cyprus	138157	+619	602		124370		13185	45	113249	493	9477138	7768528	1219940	Asia	9	2026	0	507		10808
107	Ghana	131246		1228		129326		692	5	4101	38	1933408	60419	32000049	Africa	244	26059	17			22
108	Namibia	130051	+113	3574		125540	+9	937	1	49891	1371	803205	308131	2606699	Africa	20	729	3	43		359
109	Uganda	127708	+19	3258	+2	97689	+62	26761	100	2672	68	1994268	41718	47803211	Africa	374	14673	24	0.4	0.04	560
110	Cambodia	120286	+14	2967	+4	116642	+15	677		7055	174	2725832	159873	17049958	Asia	142	5747	6	0.8	0.2	40
111	El Salvador	119803		3789	+3	102982		13032	246	18338	580	1440742	220531	6533059	North America	55	1724	5		0.5	1995
112	Cameroon	107148		1804		102716		2628	152	3898	66	1751774	63724	27489925	Africa	257	15238	16			96
113	Rwanda	100449	+20	1343		45522		53584		7490	100	3578143	266808	13410933	Africa	134	9986	4	1		3996
114	Maldives	92501	+133	255		90401	+97	1845	23	166922	460	1778702	3209744	554157	Asia	6	2173	0	240		3329
115	Luxembourg	91908	+199	888	+3	85792	+66	5228	23	143485	1386	3718438	5805143	640542	Europe	7	721	0	311	5	8162
116	Jamaica	91554	+18	2411	+1	63223	+127	25920	9	30726	809	678695	227775	2979671	North America	33	1236	4	6	0.3	8699
117	Laos	82082	1378	214	+4	7339		74529		11052	29	826504	111290	7426575	Asia	90	34704	9	186	0.5	10035
118	Trinidad and Tobago	76601	+666	2303	+22	61396	+449	12902	22	54482	1638	459629	326911	1405977	North America	18	610	3	474	16	9177
119	Senegal	74036	+5	1886		72112	+5	38	1	4261	109	882972	50821	17374215	Africa	235	9212	20	0.3		2
120	Angola	65301	+21	1735		63351	+8	215	3	1902	51	1192540	34742	34325856	Africa	526	19784	29	0.6		6
121	Réunion	63863	2675	391	+7	59685	1904	3787	34	70609	432	1347378	1489708	904458	Africa	14	2313	1	2958	8	4187
122	Malawi	62015	+18	2307		58826	+2	882	67	3126	116	447285	22549	19836111	Africa	320	8598	44	0.9		44
123	Ivory Coast	61844	+18	706		60890	+15	248		2264	26	1164056	42621	27311513	Africa	442	38685	23	0.7		9
124	DRC	58858		1113		50930		6815		630	12	306299	3278	93449004	Africa	1588	83961	305			73
125	Guadeloupe	55284		748		2250		52286	23	138133	1869	551264	1377396	400222	North America	7	535	1			130642
126	Fiji	52565	+3	697		51135	+10	733		58035	770	463487	511720	905743	Australia/Oceania	17	1299	2	3		809
127	Suriname	51052	+43	1174	+3	29577		20301	8	85924	1976	161828	272367	594155	South America	12	506	4	72	5	34168
128	Syria	48801	+92	2788	+6	29965	+115	16048		2695	154	113162	6249	18108084	Asia	371	6495	160	5	0.3	886
129	Eswatini	48358	+507	1248		45284	+4	1826	11	41073	1060	396427	336710	1177354	Africa	24	943	3	431		1551
130	French Polynesia	46324		636		N/A	N/A	N/A	7	163554	2246			283233	Australia/Oceania	6	445				43032
131	French Guiana	46261	+56	329		11254		34678	8	149354	1062	459368	1483071	309741	South America	7	941	1	181		111958
132	Martinique	45501		718		104		44679	1	121385	1915	416247	1110442	374848	North America	8	522	1			119192
133	Madagascar	44800		972		43119		709	22	1561	34	290447	10117	28707975	Africa	641	29535	99			25
134	Sudan	44170		3200		35786		5184		975	71	238579	5265	45312234	Africa	1026	14160	190			114
135	Malta	40101	+86	468		37884	+62	1749	3	90475	1056	1211456	2733263	443227	Europe	11	947	0	194		3946
136	Mauritania	39621	+37	844	+2	38058	+85	719	15	8213	175	517995	107373	4824240	Africa	122	5716	9	8	0.4	149
137	Cabo Verde	38460	+7	351		37984	+4	125	23	68116	622	211166	373991	564628	Africa	15	1609	3	12		221
138	Guyana	38261	+44	1009	+1	36319	+51	933	16	48310	1274	399460	504378	791986	South America	21	785	2	56	1	1178
139	Gabon	37511		281		33424		3806	8	16304	122	1412633	613981	2300778	Africa	61	8188	2			1654
140	Papua New Guinea	35662	+91	573	+23	34645	+90	444	7	3881	62	249149	27113	9189329	Australia/Oceania	258	16037	37	10	3	48
141	Belize	30888	+64	582		29342	+117	964	10	75715	1427	358245	878161	407949	North America	13	701	1	157		2363
142	Guinea	30798		388		29753		657	49	2258	28	569940	41780	13641593	Africa	443	35159	24			48
143	Togo	26326	+11	243		25929	+1	154		3077	28	586985	68605	8555980	Africa	325	35210	15	1		18
144	Barbados	26306	+106	240		23679	+83	2387		91379	834	445197	1546473	287879	North America	11	1199	1	368		8292
145	Tanzania	26270		730		N/A	N/A	N/A	7	423	12			62164023	Africa	2366	85156				408
146	Haiti	25638		750		21746		3142		2210	65	132422	11414	11601406	North America	453	15469	88			271
147	Benin	24863		161		24546		156	5	1977	13	604310	48050	12576796	Africa	506	78117	21			12
148	Seychelles	23537		127		22912		498		237223	1280			99219	Africa	4	781				5019
149	Somalia	23051		1331		12325		9395		1395	81	262138	15862	16526492	Africa	717	12417	63			568
150	Bahamas	22846	+7	705		21644		497	4	57313	1769	170777	428419	398621	North America	17	565	2	18		1247
151	Mauritius	22251	+95	455		20511	+114	1285		17455	357	358675	281360	1274790	Africa	57	2802	4	75		1008
152	Lesotho	21838		663		13741		7434		10080	306	262081	120967	2166556	Africa	99	3268	8			3431
153	Mayotte	21043	+40	185		2964		17894		74562	656	176919	626883	282220	Africa	13	1526	2	142		63404
154	Burundi	20473		38		773		19662		1652	3	345742	27890	12396454	Africa	606	326222	36			1586
155	Timor-Leste	19829	+1	122		19702		5		14641	90	211166	155917	1354346	Asia	68	11101	6	0.7		4
156	Channel Islands	19706	+231	105		17421	+220	2180		111867	596	1090368	6189786	176156	Europe	9	1678	0	1311		12375
157	Congo	19066	+96	359	+5	12421		6286		3338	63	188207	32949	5712141	Africa	300	15911	30	17	0.9	1100
158	Andorra	18815	+184	133		16582	+136	2100	4	242956	1717	204343	2638659	77442	Europe	4	582	0	2376		27117
159	Iceland	18765	+123	35		17411	+170	1319	5	54484	102	1270133	3687820	344413	Europe	18	9840	0	357		3830
160	Mali	18112	+141	619	+1	15345	+24	2148		859	29	498903	23663	21083786	Africa	1164	34061	42	7	0.05	102
161	Curaçao	17502	+15	180		17220	+11	102	3	106038	1091	343943	2083821	165054	North America	9	917	0	91		618
162	Nicaragua	17328	+74	210		4225		12893		2572	31			6737323	North America	389	32082		11		1914
163	Tajikistan	17095		124		16966		5		1737	13			9843790	Asia	576	79385				0.5
164	Taiwan	16683	+21	848		15655	+5	180		699	36	8571364	358957	23878502	Asia	1431	28159	3	0.9		8
165	Aruba	16484	+24	175	+1	16118	+23	191	14	153461	1629	177885	1656054	107415	North America	7	614	1	223	9	1778
166	Burkina Faso	16334	+334	290	+4	15604	+259	440		752	13	234250	10784	21721937	Africa	1330	74903	93	15	0.2	20
167	Brunei	15229	+27	98		14932	+95	199		34340	221	645285	1455068	443474	Asia	29	4525	1	61		449
168	Equatorial Guinea	13599		175		13346		78	1	9259	119	242340	164994	1468777	Africa	108	8393	6			53
169	Djibouti	13508		188		13294		26		13393	186	248913	246803	1008551	Africa	75	5365	4			26
170	Saint Lucia	13052	+4	283	+1	12656	+12	113	6	70617	1531	101404	548637	184829	North America	14	653	2	22	5	611
171	South Sudan	12826	+3	133		12463		230	2	1127	12	267531	23506	11381500	Africa	887	85575	43	0.3		20
172	Hong Kong	12472	+5	213		12153	+2	106		1645	28	28539548	3763108	7584036	Asia	608	35606	0	0.7		14
173	New Zealand	12428	+97	44		5968	+83	6416	48	2485	9	5105725	1020716	5002100	Australia/Oceania	402	113684	1	19		1283
174	New Caledonia	12291	+18	279		11811	+41	201	8	42467	964	42756	147727	289426	Australia/Oceania	24	1037	7	62		694
175	Isle of Man	12147	+112	66		11059		1022	1	141777	770	133676	1560232	85677	Europe	7	1298	1	1307		11929
176	CAR	11742		101		6859		4782	2	2372	20	60228	12168	4949844	Africa	422	49008	82			966
177	Yemen	10043	+9	1955		6923	+6	1165	23	326	64	265253	8622	30764781	Asia	3063	15736	116	0.3		38
178	Gambia	9998		342		9641		15	1	3978	136	125971	50115	2513630	Africa	251	7350	20			6
179	Cayman Islands	7663		9		3998		3656	14	114671	135	208299	3117035	66826	North America	9	7425	0			54709
180	Eritrea	7513	+29	62	+1	7311	+40	140		2077	17	23693	6551	3616635	Africa	481	58333	153	8	0.3	39
181	Gibraltar	7402	+20	100		7032	+41	270		219794	2969	422991	12560234	33677	Europe	5	337	0	594		8017
182	Niger	7099	+8	265	+1	6751	+12	83	2	279	10	192143	7548	25456893	Africa	3586	96064	132	0.3	0.04	3
183	Guinea-Bissau	6444		149		6279	+2	16		3167	73	107829	53001	2034464	Africa	316	13654	19			8
184	Sierra Leone	6405	+3	121		N/A	N/A	N/A		780	15	160729	19580	8208868	Africa	1282	67842	51	0.4		230
185	San Marino	6217		94		5772		351	3	182676	2762	93080	2734993	34033	Europe	5	362	0			10314
186	Dominica	6142	+56	42		5674	+30	426		85020	581	111828	1547964	72242	North America	12	1720	1	775		5897
187	Grenada	5910	+1	200		5643	+2	67	2	52177	1766	88453	780911	113269	North America	19	566	1	9		592
188	Liberia	5829	+5	287		5523		19	2	1115	55	128246	24533	5227544	Africa	897	18214	41	1.0		4
189	Bermuda	5751		106		5615		30	2	92836	1711	650541	10501404	61948	North America	11	584	0			484
190	Chad	5701		181		4874		646		333	11	157235	9196	17098962	Africa	2999	94469	109			38
191	St. Vincent Grenadines	5645	+22	76		5096		473	7	50653	682	91554	821525	111444	North America	20	1466	1	197		4244
192	Liechtenstein	5050	+109	64	+2	4600	+70	386	18	131905	1672	80413	2100379	38285	Europe	8	598	0	2847	52	10082
193	Sint Maarten	4613	+5	75		4509	+1	29	10	105871	1721	62056	1424217	43572	North America	9	581	1	115		666
194	Comoros	4548	+5	151		4324	+11	73		5075	169			896077	Africa	197	5934		6		81
195	Antigua and Barbuda	4148		117		4019		12	1	41861	1181	18088	182541	99090	North America	24	847	5			121
196	Faeroe Islands	4053	+96	13		3444	+51	596	7	82497	265	581000	11826009	49129	Europe	12	3779	0	1954		12131
197	Saint Martin	3973		56		1399		2518	7	100305	1414	54303	1370976	39609	North America	10	707	1			63571
198	Monaco	3942	+40	36		3743	+7	163	1	99445	908	54960	1386478	39640	Europe	10	1101	1	1009		4112
199	Sao Tome and Principe	3733		56		3675		2		16593	249	14934	66380	224978	Africa	60	4017	15			9
200	Turks and Caicos	3107		25		3055		27		78726	633	94789	2401789	39466	North America	13	1579	0			684
201	Caribbean Netherlands	3073	+16	22		2876	+25	175		115648	828	30126	1133750	26572	North America	9	1208	1	602		6586
202	British Virgin Islands	2816		38		N/A	N/A	N/A	7	92270	1245	82570	2705528	30519	North America	11	803	0			4227
203	Saint Kitts and Nevis	2791	+1	28		2753	+2	10	1	51937	521	57214	1064684	53738	North America	19	1919	1	19		186
204	Bhutan	2641		3		2625		13		3370	4	1252854	1598505	783766	Asia	297	261255	1			17
205	Greenland	1663	+42			1431	+12	232	2	29221		116577	2048409	56911	North America	34		0	738		4077
206	St. Barth	1603		6		N/A	N/A	N/A		161593	605	56491	5694657	9920	North America	6	1653	0			114415
207	Anguilla	1469		4		1383		82		96677	263	51382	3381507	15195	North America	10	3799	0			5397
208	Diamond Princess	712		13		699		0													
209	Wallis and Futuna	454		7		438		9		41435	639	20508	1871680	10957	Australia/Oceania	24	1565	1			821
210	Saint Pierre Miquelon	91				60		31		15818		13137	2283504	5753	North America	63		0			5388
211	Falkland Islands	83				N/A	N/A	N/A		22897		8316	2294069	3625	South America	44		0			
212	Macao	77				77		0		116		5019	7582	661998	Asia	8597		132			
213	Montserrat	44		1		42	+1	1		8807	200	3037	607886	4996	North America	114	4996	2			200
214	Vatican City	27				27		0		33582				804	Europe	30					
215	Solomon Islands	20				20		0		28		4500	6330	710950	Australia/Oceania	35548		158			
216	Western Sahara	10		1		8		1		16	2			618322	Africa	61832	618322				2
217	MS Zaandam	9		2		7		0													
218	Palau	8				8		0		439		14878	816710	18217	Australia/Oceania	2277		1			
219	Vanuatu	6		1		5		0		19	3	23000	72464	317401	Australia/Oceania	52900	317401	14			
220	Marshall Islands	4				4		0		67				59762	Australia/Oceania	14941					
221	Samoa	3				3		0		15				200301	Australia/Oceania	66767					
222	Saint Helena	2				2		0		328				6103	Africa	3052					
223	Micronesia	1				1		0		9				116748	Australia/Oceania	116748					
224	Tonga	1				1		0		9				107409	Australia/Oceania	107409					
