#	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	TotCases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	1 Caseevery X ppl	1 Deathevery X ppl	1 Testevery X ppl	New Cases/1M pop	New Deaths/1M pop	Active Cases/1M pop
	North America	94624729	18252	1396546	+362	65026531	19057	28201652	15797						North America						
	Asia	114568841	191045	1341366	+135	105905684	15842	7321791	31227						Asia						
	South America	53895551	+81	1253923	+1	47337039		5304589	13704						South America						
	Europe	153871012		1699174		128883448	41453	23288390	15799						Europe						
	Africa	11495961		248691		10567038		680232	1863						Africa						
	Oceania	3441765	33795	7667	+28	3089675	+253	344423	234						Australia/Oceania						
		721		15		706		0	0												
	World	431898580	243173	5947382	+526	360810121	76381	65141077	78624	55409	763.0				All						
1	USA	80446512		969602		52662670		26814240	9545	240714	2901	945419023	2828907	334199450	North America	4	345	0			80234
2	India	42893585		513258		42236505		143822	8944	30587	366	763569165	544494	1402346849	Asia	33	2732	2			103
3	Brazil	28580995		647486		25901919		2031590	8318	132905	3011	63776166	296567	215047865	South America	8	332	3			9447
4	France	22534971		137770		20250620		2146581	3055	343985	2103	243529298	3717357	65511416	Europe	3	476	0			32767
5	UK	18773164		161104		17088177		1523883	304	274167	2353	479556923	7003556	68473350	Europe	4	425	0			22255
6	Russia	15928568		348578		12972661		2607329	2300	109072	2387	273400000	1872121	146037535	Europe	9	419	1			17854
7	Germany	14311052		122895		10435800		3752357	2494	169914	1459	104701826	1243117	84225205	Europe	6	685	1			44551
8	Turkey	13841889		93539		13043838		704512	1128	161264	1090	142130760	1655890	85833472	Asia	6	918	1			8208
9	Italy	12651251		154013		11298010		1199228	839	209752	2553	185945890	3082893	60315380	Europe	5	392	0			19883
10	Spain	10949997		99162		9080144		1770691	1112	234051	2120	471036328	10068190	46784608	Europe	4	472	0			37848
11	Argentina	8878486		125872		8628654		123960	1384	193521	2744	34114786	743586	45878744	South America	5	364	1			2702
12	Iran	7011932		135952		6579768		296212	4110	81759	1585	46780865	545466	85763051	Asia	12	631	2			3454
13	Netherlands	6234953		21531		4059688		2153734	171	362554	1252	21107399	1227366	17197320	Europe	3	799	1			125237
14	Colombia	6056556		138421		5880718		37417	342	116976	2673	33085533	639013	51775956	South America	9	374	2			723
15	Poland	5620946		110858		5003336		506752	921	148788	2934	33373589	883406	37778333	Europe	7	341	1			13414
16	Mexico	5473489	18252	317303	+362	4734808	19057	421378	4798	41730	2419	15012028	114453	131163399	North America	24	413	9	139	3	3213
17	Indonesia	5408328		147342		4674873		586113	2807	19434	529	83025519	298346	278286394	Asia	51	1889	3			2106
18	Ukraine	4809624		105505		4058020		646099	177	111074	2437	19521252	450827	43300966	Europe	9	410	2			14921
19	Japan	4684839		22529		3855553		806757	1474	37229	179	38137842	303069	125838691	Asia	27	5586	3			6411
20	South Africa	3667560		99018		3533695		34847	546	60581	1636	22994945	379831	60539901	Africa	17	611	3			576
21	Philippines	3657342		56165		3546098		55079	299	32660	502	27993027	249977	111982424	Asia	31	1994	4			492
22	Israel	3601904		10105		3483570		108229	630	386222	1084	41373364	4436346	9326000	Asia	3	923	0			11605
23	Czechia	3549479		38433		3369019		142027	230	330439	3578	52451684	4882994	10741705	Europe	3	279	0			13222
24	Belgium	3529041		30076		2800643	41821	698322	285	302333	2577	31540184	2702047	11672699	Europe	3	388	0			59825
25	Peru	3503892		209927		N/A	N/A	N/A	1087	103887	6224	27110980	803811	33728046	South America	10	161	1			46647
26	Malaysia	3337227		32534		3018172		286521	327	100979	984	48784101	1476124	33048778	Asia	10	1016	1			8670
27	Canada	3269696		36377		3119956		113363	736	85399	950	57981634	1514390	38287115	North America	12	1053	1			2961
28	Portugal	3231075		20941		2741600		468534	106	318404	2064	37805639	3725525	10147735	Europe	3	485	0			46171
29	Australia	3147886	21771	5093	+28	2891534		251259	157	121133	196	63276608	2434928	25987059	Australia/Oceania	8	5103	0	838	1	9669
30	Vietnam	3041506		39884		2339784		661838	3137	30790	404	78754090	797261	98780873	Asia	32	2477	1			6700
31	Chile	2953895		41795		1959551		952549	1070	152369	2156	32622958	1682773	19386433	South America	7	464	1			49135
32	Thailand	2819282	24932	22812	+41	2606363	15774	190107	687	40225	325	17270775	246414	70088467	Asia	25	3072	4	356	0.6	2712
33	Switzerland	2735889		13200		2011974		710715	145	312357	1507	18513343	2113671	8758858	Europe	3	664	0			81142
34	Romania	2708315		63073		2400333		244909	1002	142346	3315	20883186	1097596	19026300	Europe	7	302	1			12872
35	S. Korea	2665077	165889	7783	+94	969524		1687770	655	51908	152	15804065	307820	51341863	Asia	19	6597	3	3231	2	32873
36	Austria	2578962		14700		2286292		277970	198	283682	1617	157315892	17304508	9091035	Europe	4	618	0			30576
37	Denmark	2564526		4461		2092069		467996	37	440202	766	124965621	21450387	5825798	Europe	2	1306	0			80332
38	Sweden	2437850		17048		1958527		462275	72	238935	1671	18107257	1774703	10202981	Europe	4	598	1			45308
39	Greece	2369396		25603		2137702		206091	454	229167	2476	64571080	6245275	10339190	Europe	4	404	0			19933
40	Iraq	2298164		24931		2233566		39667	174	55102	598	17921881	429702	41707686	Asia	18	1673	2			951
41	Bangladesh	1939651		29005		1786146		124500	1275	11588	173	13311219	79522	167391281	Asia	86	5771	13			744
42	Serbia	1900293		15059		1753333		131901	115	218943	1735	8704941	1002943	8679399	Europe	5	576	1			15197
43	Hungary	1774676		43664		1557214		173798	165	184479	4539	10711279	1113445	9619945	Europe	5	220	1			18066
44	Jordan	1606837		13767		1462008		131062	879	154952	1328	16145005	1556905	10369933	Asia	6	753	1			12639
45	Georgia	1584454		16022		1447969		120463		398449	4029	15770825	3965953	3976554	Asia	3	248	0			30293
46	Pakistan	1505328		30114		1412429		62785	1220	6604	132	26258701	115194	227951465	Asia	151	7570	9			275
47	Slovakia	1408717		18338		1168664		221715	252	257818	3356	6309081	1154664	5463998	Europe	4	298	1			40577
48	Kazakhstan	1300730		13560		1261996		25174	528	67936	708	11575012	604549	19146520	Asia	15	1412	2			1315
49	Ireland	1287908		6471		1147195		134242	55	256116	1287	11317728	2250668	5028609	Europe	4	777	0			26696
50	Norway	1202017		1598		88952		1111467	22	218905	291	9852076	1794205	5491054	Europe	5	3436	1			202414
51	Morocco	1160303		15952		1138693		5658	293	30834	424	11237010	298611	37630931	Africa	32	2359	3			150
52	Bulgaria	1083425		35357		824354		223714	530	157881	5152	9125177	1329758	6862286	Europe	6	194	1			32601
53	Cuba	1067522		8494		1056363		2665	34	94344	751	12920253	1141846	11315228	North America	11	1332	1			236
